Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
19/3/10,130.35,52.2197,54.9522,68.4358,36.8446,10.4417,0,64.2857,11070665060,20707248544,6.5586,6.5313,31.74995396,47.606,53.0983,70.4623,37.7232,-31.777,0,64.2857,85167794347,54815152513,6.7624,6.7103,29.59,70.4689,76.4988,70.7643,25.7612,97.664,7.1429,100,-96453596,-7133870411,22.1799,22.2638,21.9925,83.631,87.7852,77.587,31.2912,86.5158,21.4286,100,398959768,-5518538511,14.113,14.2126,177.9,91.2581,88.3543,80.8017,42.3867,94.0606,0,100,-137889300,830586801.4,136.1128,135.6764
22/3/10,130.47,48.0334,53.4919,55.5495,35.435,-79.2237,7.1429,57.1429,11178333060,20769436096,6.5681,6.5274,32.10711075,54.6986,52.625,57.1498,35.5239,-29.8711,0,57.1429,85624214403,55076521263,6.7638,6.7021,29.6,64.0263,70.2591,61.3667,28.218,69.009,0,92.8571,-58735396,-7120486534,22.2544,22.2951,22.24,82.0641,86.1097,64.9321,32.2913,76.4557,14.2857,92.8571,446365468,-5483499515,14.183,14.2535,176.2,82.0559,88.2921,71.8284,42.3215,50.9153,0,92.8571,-145209700,831161367.7,136.767,136.167
23/3/10,129.26,30.3507,43.5346,57.3055,33.5163,-127.3621,0,50,11094071060,20755049901,6.5746,6.5305,32.62282452,66.8019,56.3688,65.7535,34.7755,169.8174,0,100,86226646205,55570824280,6.786,6.7239,29.88,72.8917,69.1289,63.2441,31.111,95.5267,7.1429,100,-16708796,-7081890677,22.3328,22.3331,22.6725,83.162,82.9524,71.9007,34.5162,119.3481,7.1429,100,511106368,-5444488973,14.2959,14.3494,174.83,61.0673,78.1271,71.8985,40.4482,1.5441,0,85.7143,-156014500,829810767.7,137.319,136.574
24/3/10,128.04,23.3657,33.9166,50.1303,30.8318,-163.1088,0,42.8571,11000143060,20732848737,6.5723,6.5126,32.76711009,86.6301,69.3769,68.4743,34.6527,172.0563,0,100,86824427202,55799714401,6.7975,6.7527,29.65,69.3506,68.7562,65.9034,33.7147,74.7694,0,92.8571,-50696496,-7102283297,22.3982,22.3821,22.43,81.7026,82.3096,73.4773,36.1817,86.2599,0,92.8571,456377368,-5464816887,14.4002,14.4447,174.41,36.6418,59.9217,60.9166,38.7623,-35.1002,0,78.5714,-164410600,826987941,137.5844,136.5344
25/3/10,134.73,37.1838,30.3001,52.9524,32.5355,123.1502,0,100,11324335060,20897685932,6.5681,6.5068,32.37853905,82.3162,78.5827,71.9616,33.6051,92.7318,0,100,86282142260,55349342161,6.8173,6.7917,30.01,68.3358,70.1927,68.62,37.6819,193.7574,0,100,22472204,-7135541797,22.4719,22.4416,22.35,71.7199,78.8615,75.0338,37.8518,77.1844,0,85.7143,403948668,-5507259168,14.5012,14.5395,174.9,27.8869,41.8653,64.5996,38.6518,32.6802,0,100,-154876300,818032940.2,137.886,136.7305
26/3/10,135.06,56.9127,39.1541,64.9561,34.0959,183.7256,85.7143,100,11455649060,20872073604,6.5716,6.5501,32.9856813,80.9723,83.3062,67.5206,33.0957,135.3605,7.1429,100,86923018100,55594382924,6.8221,6.8154,29.66,43.8417,60.5094,72.6044,39.3559,72.5633,0,92.8571,-33123296,-7178377674,22.5305,22.5221,22.24,55.7868,69.7364,67.4897,37.2938,40.2941,7.1429,78.5714,358248168,-5523078572,14.5752,14.5882,172.87,22.1454,28.8913,64.921,36.1449,-116.4812,0,92.8571,-166687800,812573843.6,137.915,136.9109
29/3/10,135.12,79.5779,57.8915,65.8268,35.5003,136.9448,78.5714,92.8571,11548187060,20843105187,6.5899,6.5898,33.19853823,78.676,80.6548,72.5718,33.4286,142.9179,0,100,87463763040,55423764304,6.8451,6.857,29.59,30.8323,47.67,58.8801,40.5132,-13.6054,0,85.7143,-66459296,-7201836340,22.5708,22.5354,22.33,46.546,58.0176,67.0217,36.7916,39.1795,0,71.4286,392716068,-5536566011,14.658,14.6263,174.05,25.8878,25.3067,58.5508,33.6847,-124.603,0,85.7143,-154902200,821149029.2,137.9088,136.8429
30/3/10,136.579,82.1754,72.8887,66.5463,37.341,129.7019,71.4286,100,11672041060,20825949438,6.6124,6.6256,33.69210917,87.1316,82.26,76.2262,34.9223,159.3106,57.1429,100,87991073567,55417234142,6.8827,6.9108,29.77,21.2107,31.9616,56.3869,41.095,-3.5888,0,78.5714,-31504496,-7184358940,22.5868,22.5353,22.34,41.0335,47.7888,66.5093,35.6443,21.1634,0,64.2857,430602368,-5540775600,14.7352,14.6557,171.38,18.8453,22.2928,59.686,30.7462,-133.6125,0,78.5714,-163086800,815692629.2,137.9033,136.8429
31/3/10,135.77,80.7992,80.8508,67.0872,37.9947,78.0721,64.2857,92.8571,11580029060,20836261128,6.6304,6.6573,33.571395,82.7365,82.8481,72.8933,36.2666,114.2652,50,92.8571,87560413537,55202905662,6.9147,6.9488,29.2875,16.3812,22.8081,56.6419,38.9464,-159.4048,0,71.4286,-95264496,-7220876031,22.5974,22.5365,22.29,37.4926,41.6907,63.6267,34.6117,3.0648,0,57.1429,384618568,-5559819396,14.7524,14.6701,170.63,17.0812,20.6048,44.796,27.8805,-150.5423,100,71.4286,-171330000,814554065.7,137.3646,136.2347
4/1/10,131.81,11.3511,33.285,53.0823,22.0443,-25.663,35.7143,78.5714,12458571060,20024801591,6.7946,6.8256,33.70996629,81.3819,78.0429,69.6459,30.2438,87.1666,28.5714,100,78158239342,52428599847,6.2074,6.2604,29.16,26.4706,46.8808,55.2252,25.382,14.2157,28.5714,78.5714,-16571096,-7144622412,23.2818,23.2624,22.39,74.6205,79.36,68.1343,29.3039,150.0651,42.8571,100,105802468,-5704231988,13.2334,13.2972,170.22,85.5033,64.5942,64.2358,23.1497,223.3631,35.7143,100,-218509800,817971536,129.2875,129.9609
4/2/10,,21.6307,27.8877,36.7044,27.2881,-92.4755,78.5714,71.4286,10381793060,19686135530,6.1061,6.1075,,33.8476,29.0598,38.6852,22.771,-85.6847,71.4286,21.4286,78870456454,50407275294,6.0716,6.0542,,28.7611,32.1534,30.7348,37.4582,-106.0936,71.4286,7.1429,-300766796,-7345386170,22.0251,21.9978,,37.1749,37.4973,39.6272,33.682,-150.2011,100,0,-141232032,-5900560467,13.127,13.1294,,65.18,65.8616,42.2181,36.4669,-41.9647,71.4286,28.5714,-258734500,742269357.3,121.1185,122.5736
4/5/10,131.49,8.4019,11.7623,38.2423,27.8034,-173.4922,100,42.8571,11592103060,20729130822,7.1161,7.0253,34.06996593,38.4626,47.7236,61.4788,45.9895,-97.8092,21.4286,57.1429,89421939398,58455330153,8.0011,7.9222,29.27,20.4816,23.5508,46.6037,23.9093,-221.2706,100,50,156478104,-7153622048,23.5422,23.4253,22.59,19.6469,25.5011,41.9852,34.0331,-156.4532,100,7.1429,616364268,-5316750622,15.5476,15.424,173.16,26.7606,42.1831,35.6782,42.6196,-76.4925,85.7143,14.2857,-300539100,712588362.8,121.8553,122.4163
4/6/10,135.56,63.9811,70.1316,48.552,45.1765,8.7555,35.7143,14.2857,11055597060,20772629758,6.1834,6.2674,34.21996578,65.0156,79.2792,53.6962,27.6862,40.0886,35.7143,78.5714,86094962071,60415199259,7.6403,7.7569,29.32,69.0313,74.6594,35.9531,58.7814,-27.4595,57.1429,7.1429,-685126996,-7386045141,19.9531,20.211,22.4,66.5605,77.0292,48.892,32.8067,-16.9421,50,14.2857,205393068,-5036640582,14.0688,14.2691,172.9,51.5974,64.5311,46.271,28.9116,40.0309,50,78.5714,-361105200,661333002.9,111.5777,112.3416
4/7/10,134.87,,,,,,,,,,,,34.3713942,,,,,,,,,,,,29.35,,,,,,,,,,,,22.45,,,,,,,,,,,,176.36,,,,,,,,,,,
4/8/10,140.96,94.3203,89.3455,58.8781,32.552,209.9098,42.8571,100,10160379060,22282223852,5.8703,5.941,34.27853715,70.7334,51.5148,55.8653,16.0068,79.1537,14.2857,64.2857,83599073178,60086033795,7.8612,7.8516,29.92,68.239,68.8968,61.4149,16.2557,-54.8862,21.4286,71.4286,-979625996,-7406264960,19.8362,19.7862,22.31,36.4769,29.4258,47.0104,26.1112,-81.1685,78.5714,35.7143,146276268,-5156422576,14.1633,14.0575,179.5,89.1415,84.5163,66.0406,34.8546,134.7039,0,100,-355901500,642589207.1,117.8554,117.9524
4/9/10,140.06,,,,,,,,,,,,34.54139403,,,,,,,,,,,,30.34,,,,,,,,,,,,22.55,,,,,,,,,,,,179.12,,,,,,,,,,,
4/12/10,141.2,,,,,,,,,,,,34.61282253,,,,,,,,,,,,30.32,,,,,,,,,,,,22.539,,,,,,,,,,,,177.84,,,,,,,,,,,
13/4/10,140.16,80.9742,85.1814,68.1941,36.923,88.5813,7.1429,92.8571,11474837060,20944537573,6.8212,6.8459,34.63282251,90.8694,88.7512,74.8989,48.5106,92.5511,0,92.8571,90324019100,56732536563,7.2209,7.205,30.45,93.39,90.8186,66.3784,29.0667,115.1871,50,14.2857,92756304,-7077931800,22.4912,22.5994,22.7699,77.962,62.2336,68.5181,35.5851,162.5832,21.4286,100,558282568,-5419429134,14.8257,14.8268,179.25,75.3951,79.5172,60.667,30.6262,79.2179,50,85.7143,-162899600,823725773.9,137.0677,138.0908
14/4/10,144.28,84.2377,85.1348,65.0267,38.7084,105.8605,0,100,11632843060,21089426094,6.8442,6.877,35.09853633,90.9606,89.9265,79.1744,49.9161,146.2451,7.1429,100,90728095904,57080878635,7.2471,7.2432,30.82,91.4923,92.715,75.1739,30.933,133.5921,42.8571,100,161697504,-7081987165,22.5794,22.748,23.52,82.5945,72.443,82.5808,39.0484,293.1066,14.2857,100,718263168,-5389001974,14.9029,14.9601,184.92,77.7859,77.288,71.5676,33.4976,149.0957,42.8571,100,-150343200,827357067.2,137.8255,139.2418
15/4/10,145.82,83.8307,83.0142,71.8891,41.0102,127.6929,0,100,11789435060,21117298457,6.8869,6.9407,35.55996444,94.8161,92.2154,79.7351,51.9105,167.738,0,100,91104881080,57434114738,7.2782,7.2773,30.87,91.3235,92.0686,75.5077,32.6127,103.8301,35.7143,92.8571,214442904,-7064405365,22.6691,22.8737,24.221,91.3438,83.9668,84.7236,42.9753,216.3248,7.1429,100,829082768,-5335166371,15.0026,15.1004,184.27,83.3837,78.8549,73.6503,36.0819,122.1413,35.7143,92.8571,-158181900,824447859,139.0458,140.4162
16/4/10,142.171,73.2727,80.4471,72.3615,40.7544,80.624,35.7143,100,11621499060,20991698770,6.9323,6.9958,35.3428218,86.628,90.8016,82.634,54.0799,129.4608,0,100,90354334730,57332751118,7.3117,7.3205,30.67,79.9053,87.5737,74.3965,33.2803,79.0109,28.5714,85.7143,125739804,-7120428375,22.7786,22.9725,23.92,86.1459,86.6947,86.3714,46.2737,121.821,0,92.8571,726107868,-5358929810,15.1122,15.2428,160.7,62.7357,74.6351,67.207,37.1379,-156.0624,100,100,-260225600,756462814.5,139.9803,141.1029
19/4/10,142.43,54.3944,70.4993,63.301,38.7659,35.0035,28.5714,92.8571,11741939060,21046347757,6.9798,7.018,35.29567899,73.6167,85.0203,75.969,53.3607,59.2346,0,92.8571,89787409764,57747755015,7.3482,7.3474,31.039,77.155,82.7946,73.5943,34.6997,99.1875,21.4286,100,190710104,-7111412089,22.9034,23.0505,24,83.407,86.9656,80.1097,47.4613,83.5198,50,85.7143,797418668,-5299028738,15.2066,15.3413,163.32,41.4213,62.5136,27.7876,38.1643,-186.5117,100,92.8571,-205926400,805661746,138.7961,137.6642
20/4/10,144.2,47.3594,58.3422,66.063,37.417,72.5464,21.4286,85.7143,11828173060,21102705410,7.0428,7.0495,34.94139363,50.7432,70.3293,77.9101,53.1234,46.5334,14.2857,85.7143,89049082626,57392959210,7.3794,7.3777,31.36,77.902,78.3208,79.2011,36.478,117.2817,14.2857,100,242909604,-7086154266,23.0608,23.1765,24.12,78.329,82.6273,82.7899,48.9199,84.2821,42.8571,78.5714,863410068,-5282059521,15.3235,15.4567,159.98,19.6772,41.278,42.3281,37.9232,-127.2616,92.8571,85.7143,-248123000,782649823,138.3116,136.3984
21/4/10,146.43,59.3797,53.7112,68.4516,37.8296,133.869,14.2857,100,11975661060,21111808145,7.0889,7.0875,37.03139154,61.3147,61.8915,86.2806,54.9174,249.2899,7.1429,100,90031474808,57927623982,7.4371,7.459,31.332,84.3234,79.7935,80.3352,38.2324,110.3138,7.1429,100,187566504,-7099682580,23.2258,23.2949,23.8,63.2073,74.9811,78.7254,47.7913,48.7476,35.7143,71.4286,789510768,-5290827234,15.4337,15.5391,158.93,18.285,26.4612,38.5344,37.8901,-103.632,85.7143,78.5714,-278494000,771371992.3,137.4305,134.6817
22/4/10,150.09,76.22,60.9864,71.5108,38.8083,169.0959,7.1429,100,12278977060,21298688061,7.1504,7.1353,38.06703336,74.4665,62.1748,84.3264,57.1452,197.4302,0,100,90824900401,58678858887,7.4909,7.5223,31.39,85.5853,82.6035,69.271,37.2672,89.6348,0,100,272414104,-7052545024,23.3566,23.3516,23.99,60.3827,67.3063,60.5572,45.472,36.8182,28.5714,64.2857,863176868,-5231004428,15.5113,15.5405,159.05,13.7536,17.2386,35.7435,37.9981,-84.5438,78.5714,71.4286,-253671000,770546008.1,136.0037,132.7431
23/4/10,143.63,67.7419,67.7805,65.28,37.3206,36.0392,0,92.8571,11899473060,21056875167,7.1737,7.1596,38.68996131,96.2881,77.3564,89.0721,59.525,163.5019,0,100,91621856797,59060413300,7.5712,7.6277,30.96,66.5376,78.8154,70.5156,34.829,34.4526,7.1429,100,145647504,-7094800557,23.4456,23.4091,24.04,60.3943,61.3281,66.7567,43.3847,48.042,21.4286,57.1429,920140568,-5180945419,15.6136,15.5897,157.4,15.3004,15.7797,38.7233,38.0954,-74.4596,71.4286,64.2857,-268587000,758837750,134.426,131.4797
26/4/10,147.11,61.6643,68.5421,57.7965,35.9818,50.779,0,85.7143,12085839060,21195395652,7.1897,7.1597,38.4999615,94.8019,88.5188,90.3654,61.6847,116.0748,0,100,91142787518,58875292853,7.661,7.7354,31.11,55.914,69.3456,66.0563,32.6346,26.6902,0,92.8571,209296804,-7081763954,23.5027,23.4395,23.82,67.9144,62.8972,68.5422,41.7708,37.2375,14.2857,50,862412968,-5235065044,15.7054,15.6456,152.03,12.2489,13.7676,35.8844,39.2438,-92.3337,100,57.1429,-299527700,733666613.8,132.6482,129.9505
27/4/10,142.02,34.1574,54.5212,62.8917,33.6249,-57.9868,0,78.5714,11913059060,21081613700,7.2113,7.1811,37.43424828,74.415,88.5017,78.1823,59.6225,55.6104,7.1429,92.8571,90433443209,58460539623,7.7378,7.7981,30.845,34.5878,52.3465,64.1773,29.9534,-38.7053,0,85.7143,140565904,-7124221448,23.5635,23.4575,23.35,45.8583,58.0557,59.054,37.6848,-144.5953,7.1429,42.8571,783475368,-5300274366,15.7767,15.6492,153.04,15.3669,14.3054,31.1528,40.5096,-84.7116,100,50,-265010900,732180791.3,130.5036,127.7756
28/4/10,139.35,23.3898,39.7372,53.8013,30.3984,-142.7508,0,71.4286,11728353060,20956959897,7.2225,7.1717,37.3713912,53.6316,74.2828,69.1495,56.1252,27.027,0,85.7143,89675040051,58739320231,7.7921,7.8273,30.91,33.5461,41.3493,62.983,27.1704,-81.2935,0,78.5714,205123804,-7090243606,23.5734,23.468,23.26,29.5744,47.7824,51.7733,35.5755,-212.5662,0,35.7143,674423268,-5270532884,15.7661,15.6138,157.01,27.8319,18.4826,39.8792,40.8631,-57.0603,92.8571,42.8571,-243784800,744228037.3,128.3637,126.9113
29/4/10,141.73,14.5572,24.0348,47.3751,27.4945,-87.0497,92.8571,64.2857,11854637060,21014879627,7.2002,7.1413,38.37710448,49.0421,59.0296,68.6453,54.1739,65.568,0,78.5714,90233881409,59107917722,7.8442,7.85,31.003,30.3573,32.8304,63.2364,26.4724,-14.2987,0,71.4286,257789004,-7096956987,23.5818,23.4781,23.49,27.4179,34.2835,50.0589,33.4201,-96.2137,0,28.5714,733482668,-5222722894,15.7331,15.5752,160.24,57.569,33.5893,43.4687,39.4811,20.264,85.7143,35.7143,-225320500,751654637.6,126.3227,126.6169
30/4/10,137.1,12.1031,16.6834,50.7968,26.3858,-134.2044,100,57.1429,11732367060,20902957645,7.1828,7.1284,37.29853413,46.1895,49.6211,74.3321,52.0238,34.5809,7.1429,71.4286,89691417267,58575656667,7.9069,7.9031,30.535,23.9155,29.273,66.7744,24.9125,-153.5768,7.1429,64.2857,194574204,-7156785280,23.603,23.5056,22.84,26.1674,27.7199,52.6709,33.1447,-142.9116,0,21.4286,651618668,-5297030217,15.6928,15.5581,145.2,53.7211,46.374,36.9757,40.9159,-187.5354,100,28.5714,-298508400,708696522.4,123.8318,125.2836
5/3/10,137.49,93.3579,90.9964,74.1523,23.9116,107.8889,21.4286,100,11154433060,20568792919,6.0687,6.1451,38.04996195,93.8741,91.7379,72.7618,24.0403,157.9948,0,100,83114289095,53647468852,6.1952,6.2479,30.86,34.6502,41.7034,50.7254,19.8067,-19.6408,0,78.5714,-297524896,-7177452876,21.7846,21.7528,23.26,43.6228,47.9083,54.1993,15.7198,28.8312,0,78.5714,165702568,-5713100610,13.6635,13.6218,149.5,84.3983,76.5667,70.6247,23.443,237.8476,0,100,-192157600,790982294.9,123.9589,124.4128
5/4/10,129.83,31.5755,56.4011,54.0878,32.9588,-25.1948,50,78.5714,11287983060,20641560954,6.65,6.6744,36.95424876,82.4763,81.3204,67.4965,39.7412,98.9005,35.7143,92.8571,88848067624,55926488833,6.986,7.0114,30.13,31.6631,23.5485,42.0441,33.5639,-108.6218,92.8571,57.1429,-135701396,-7200485157,22.5284,22.435,22.56,58.9026,46.6187,66.9834,34.347,88.8554,0,42.8571,465052468,-5544606098,14.7815,14.7186,149.45,30.0474,18.9642,47.1632,23.6459,-54.6468,92.8571,57.1429,-171675600,817225541.3,136.423,135.628
5/5/10,130.93,15.3781,12.854,27.4984,29.8402,-145.3239,100,35.7143,11781265060,20854928212,7.0302,6.9116,36.56924915,39.8159,45.599,46.4846,42.7205,-177.5496,14.2857,50,88538835315,58933951920,7.9837,7.8727,29.85,22.9934,23.2434,31.2026,24.4661,-187.072,100,42.8571,89644304,-7166988808,23.4236,23.2827,22.1725,25.1789,25.1716,31.7891,35.7831,-157.1587,100,0,519510168,-5303634963,15.4259,15.2912,148.19,32.3756,35.0679,34.8997,43.0964,-78.1878,78.5714,7.1429,-318894300,703273783.7,120.7896,121.3043
5/6/10,128.71,,,,,,,,,,,,35.17853625,,,,,,,,,,,,28.98,,,,,,,,,,,,21.51,,,,,,,,,,,,142.32,,,,,,,,,,,
5/7/10,124.98,,,,,,,,,,,,33.69425202,,,,,,,,,,,,28.21,,,,,,,,,,,,21.31,,,,,,,,,,,,142.99,,,,,,,,,,,
5/10/10,131.29,46.5205,37.9516,66.2716,47.7815,72.6017,0,71.4286,11942663060,23664340597,7.8183,7.7609,36.28424943,50.3843,44.4979,56.119,32.1578,0.9077,0,57.1429,87507314282,61583383018,8.6783,8.5749,28.94,25.829,19.9411,32.994,14.8561,-96.2052,92.8571,14.2857,-1513913996,-7459729652,18.8377,18.7735,22.55,20.0514,24.535,50.6654,37.0274,-35.8271,0,85.7143,-183357042,-5316579359,12.8924,12.8513,143.98,81.6738,65.2585,50.9692,18.2251,122.5934,71.4286,28.5714,-372007000,632635023,115.7597,116.0893
5/11/10,130.46,83.1141,66.552,62.6685,27.6496,94.0049,14.2857,92.8571,12290721060,24104246619,8.3749,8.3189,36.64567764,90.8264,86.6778,69.4805,22.6083,145.0189,7.1429,92.8571,92142853314,64329512299,9.3414,9.3744,28.88,56.4602,73.3661,71.337,48.6297,36.0491,7.1429,85.7143,-872445896,-7251351353,20.3798,20.4886,22.28,94.3253,85.6692,75.6441,53.37,175.242,7.1429,100,568900658,-5095788665,13.6585,13.7003,141.97,88.9321,82.5997,76.2793,40.3036,210.2154,0,100,-317953700,667273089.5,127.289,127.573
5/12/10,133.87,,,,,,,,,,,,37.44139113,,,,,,,,,,,,29.44,,,,,,,,,,,,23.09,,,,,,,,,,,,147.2,,,,,,,,,,,
13/5/10,131.47,78.4538,72.8074,46.9752,37.1459,29.776,64.2857,0,11353459060,20811654167,6.6261,6.6598,36.90853452,92.0423,87.5204,59.9544,42.9791,46.1171,64.2857,7.1429,87464835441,60724400199,7.7734,7.7666,29.24,72.9327,59.8165,37.5674,34.8259,-15.5901,71.4286,0,-187864896,-7210144147,22.5482,22.454,22.5,84.713,82.0749,55.2381,37.7916,46.2244,64.2857,7.1429,250615868,-5121168651,14.934,15.0216,144.65,46.2261,40.3319,42.7885,42.6359,-9.1541,64.2857,28.5714,-309071100,668558496.3,115.7363,116.7137
14/5/10,128.533,57.8955,72.935,39.8615,37.0016,-63.658,57.1429,0,11247903060,20794376840,6.5709,6.634,36.25996374,71.2678,85.3581,50.0619,42.6396,0.1099,57.1429,0,86705471882,60904993825,7.7306,7.7571,28.93,64.505,66.8443,36.6356,35.7422,-52.3605,64.2857,21.4286,-251198896,-7209033024,22.406,22.4091,21.89,65.2283,80.049,43.6951,37.8647,-48.0998,57.1429,0,167089668,-5116255345,14.8613,14.9728,143.23,46.0269,45.7415,37.415,41.8935,-83.1206,57.1429,21.4286,-320048500,670558822.5,115.0696,115.9689
17/5/10,128.91,34.4669,56.9387,36.2403,37.1533,-64.3527,50,0,11360747060,20850662884,6.5261,6.5936,36.31710654,51.0277,71.4459,49.5376,42.5115,7.4632,50,21.4286,87468307444,61314781523,7.703,7.7468,28.94,49.6613,62.3663,35.337,36.8854,-47.9526,57.1429,14.2857,-205145596,-7197224486,22.2881,22.3614,22.02,43.9624,64.6345,38.957,38.1165,-41.2841,50,0,231640068,-5057756545,14.7903,14.8797,142.64,34.8067,42.3532,37.5207,42.0191,-104.3938,100,14.2857,-336378600,677492747.1,114.7265,115.368
18/5/10,126.28,17.2771,36.5465,41.5297,36.4335,-67.5005,42.8571,0,11255609060,20773732640,6.4986,6.5779,36.05139252,32.2217,51.5057,52.2614,41.8105,24.3097,42.8571,14.2857,86685628262,60928634617,7.6851,7.7508,28.5975,30.3318,48.166,33.3852,37.9143,-53.1453,50,7.1429,-257836196,-7215227107,22.1726,22.3059,21.43,20.6817,43.2908,44.8469,37.6691,-51.8957,42.8571,7.1429,155003968,-5117362400,14.7485,14.8506,137.36,23.7261,34.8532,37.9476,42.5432,-164.4717,100,7.1429,-354403900,663299399,114.3071,114.9079
19/5/10,124.59,13.4965,21.7468,33.9124,36.3661,-113.7798,35.7143,0,11126343060,20693919492,6.4862,6.5229,35.47710738,27.2887,36.846,43.6693,41.793,-21.1218,35.7143,7.1429,85659900437,60790091453,7.6745,7.7131,28.24,28.2951,36.0961,28.252,39.8154,-128.6976,42.8571,0,-319582896,-7215227107,22.0874,22.2119,21.6,22.5812,29.0751,38.3165,37.8577,-68.6351,35.7143,0,244534568,-5055573676,14.7099,14.7519,140.1,26.7445,28.4258,31.6742,43.1224,-154.368,100,0,-336324000,681110119.3,113.5101,113.7118
20/5/10,119.71,6.7182,12.4973,30.1088,37.6725,-182.1838,100,0,10954455060,20573432084,6.4494,6.4518,33.96568032,17.0508,25.5204,36.8177,42.6199,-133.4808,28.5714,0,84376983955,60027730088,7.6383,7.6403,27.11,16.6686,25.0985,19.8307,42.394,-192.0772,100,0,-407573996,-7287819765,21.9494,22.0142,20.79,14.3615,19.2081,33.894,38.6312,-127.6877,28.5714,0,137983568,-5106457215,14.6348,14.6107,136.08,14.2986,21.5897,32.2165,43.7244,-140.6534,100,0,-352603200,667877828.4,112.7813,112.7689
21/5/10,122.72,17.1069,12.4405,24.9651,39.1317,-130.2878,100,0,11113793060,20636525654,6.399,6.3505,34.61710824,21.5297,21.9564,30.4966,43.7776,-148.2325,21.4286,0,85600876378,60845830043,7.6054,7.5309,26.84,14.4589,19.8075,14.2842,45.2371,-182.4638,100,0,-525170296,-7265002572,21.7837,21.7107,20.9075,24.3792,20.4406,29.3084,39.9744,-131.4742,21.4286,0,249752668,-5053959608,14.5783,14.4214,140.62,31.1471,24.0634,30.992,41.8192,-48.5378,92.8571,7.1429,-327049800,673343416.8,112.1295,111.8375
24/5/10,122.12,26.2781,16.7011,36.7872,40.4449,-88.2978,92.8571,50,11023075060,20615083218,6.3632,6.3102,35.25139332,34.6412,24.4072,46.7188,43.1537,-36.4432,14.2857,50,86355115932,60254142117,7.5964,7.521,26.27,6.2724,12.4666,19.6687,47.9363,-143.4722,100,0,-598881996,-7336257216,21.6287,21.4929,20.67,23.1301,20.6236,37.6108,40.9745,-97.3508,14.2857,50,193316568,-5099246001,14.4892,14.3319,136.69,24.2675,23.2377,41.7903,40.1046,-68.5821,85.7143,0,-343606600,657712152.2,111.5728,111.778
25/5/10,124.86,47.2952,30.2267,31.9636,42.1307,-64.3577,85.7143,42.8571,11161343060,20739710429,6.3062,6.2405,35.03139354,53.7625,36.6445,40.9017,43.5028,-73.3902,7.1429,42.8571,85307108484,60965913842,7.5587,7.4692,26.07,12.0871,10.9395,14.2453,50.9417,-128.0205,100,0,-697255596,-7291730218,21.4071,21.1481,20.85,36.0666,27.8586,31.3273,42.6615,-99.2033,7.1429,42.8571,289467968,-5007673239,14.3429,14.1582,142.56,53.0291,36.1479,33.2484,39.3573,-28.6204,100,0,-322115700,676190979.4,110.9705,110.6912
26/5/10,123.21,57.6051,43.7262,44.9252,43.1493,-37.1295,78.5714,35.7143,11022051060,20673057810,6.2744,6.2427,34.87267941,60.7857,49.7298,50.2203,42.5374,-23.1324,0,35.7143,84456453634,60188143262,7.531,7.4858,25.01,11.6435,10.001,25.3061,54.0356,-122.6639,100,0,-873939696,-7390656034,21.207,20.9465,20.7,39.4301,32.8756,43.6728,41.6614,-46.9644,0,35.7143,203801168,-5092657435,14.2432,14.1346,140.3,51.5715,42.9561,48.5929,37.1314,42.1039,92.8571,14.2857,-339189600,662526270.6,110.974,111.1664
