Date,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2013-08-08,32.89,71.3087,54.0665,46.8427,35.6294,301.0711,0.0,100.0,-2242727674.0,-6031835037.9255,26.296,26.5,0.9923018867924528,31.98614285714286,32.9824,0.9697942798929993
2013-08-13,32.23,78.3883,84.3759,53.2606,28.36,66.3876,14.2857,78.5714,-2283498774.0,-6049290315.764,26.5828,26.7489,0.9937903988575231,32.04042857142857,32.8589,0.9750913320722414
2013-08-14,32.35,64.8837,76.5119,48.0951,28.578,70.0633,7.1429,100.0,-2234979174.0,-6059812638.6556,26.6159,26.7605,0.9945965135180583,32.113285714285716,32.692150000000005,0.9822934776172785
2013-08-15,31.79,47.7795,63.6838,46.2108,25.919,-55.1114,100.0,92.8571,-2268317174.0,-6045880340.1481,26.6298,26.7487,0.9955549241645388,32.13042857142857,32.47315,0.9894460060520328
2013-08-16,31.8,38.3168,50.3267,43.3784,23.5259,-29.6535,92.8571,85.7143,-2235450874.0,-6050860082.5724,26.6569,26.7072,0.9981166127486221,32.11757142857143,32.249649999999995,0.9959044959734892
2013-08-19,31.393,32.5794,39.5585,42.9605,21.7987,-66.5068,85.7143,78.5714,-2263353374.0,-6077532980.8775,26.664,26.6686,0.9998275125053434,32.07371428571428,32.0323,1.001292891416298
2013-08-20,31.62,30.3307,33.7423,38.5573,20.2742,-68.6553,78.5714,71.4286,-2240373774.0,-6078833712.9529,26.6735,26.5886,1.0031930977937913,32.01042857142857,31.8413,1.0053116101235995
2013-08-21,31.61,36.7865,33.2322,42.0625,18.5015,-58.1108,71.4286,64.2857,-2277782874.0,-6105099676.7827,26.698,26.5489,1.0056160518891555,31.827571428571424,31.851799999999997,0.9992393343098798
2013-08-22,32.39,59.8288,42.3153,52.2911,17.9779,49.4647,64.2857,57.1429,-2246612974.0,-6089914340.8853,26.7125,26.6036,1.0040934309642304,31.850428571428573,31.870799999999996,0.9993608121361427
2013-08-23,34.75,78.9283,58.5145,76.3622,21.7712,266.6353,57.1429,100.0,-2021119174.0,-6033540890.8853,26.9321,27.1012,0.9937604238926689,32.193285714285715,32.0173,1.0054965819817947
2013-08-26,34.15,83.969,74.242,66.7145,25.1852,150.508,50.0,92.8571,-2093905974.0,-6079032640.8853,27.1131,27.3914,0.9898398767496367,32.53042857142857,32.126799999999996,1.0125636095542843
2013-08-27,33.26,69.2767,77.3913,57.446,25.6906,66.1505,42.8571,85.7143,-2152428274.0,-6124002408.2537,27.1969,27.4947,0.9891688216274408,32.739,32.220299999999995,1.0160985465684678
2013-08-28,33.02,49.7523,67.666,56.2202,25.7516,37.4437,35.7143,78.5714,-2196685674.0,-6165309314.9204,27.3012,27.5602,0.990602390403553,32.971428571428575,32.2903,1.021093906573447
2013-08-29,33.55,35.974,51.6676,51.7087,25.265,34.6113,28.5714,71.4286,-2151400974.0,-6125685202.4204,27.3788,27.5441,0.9939987147882849,33.247142857142855,32.3908,1.0264378421385967
2013-08-30,33.4,31.0043,38.9102,55.5037,24.8269,26.9982,21.4286,64.2857,-2194191174.0,-6100449956.2665,27.5106,27.5976,0.9968475519610401,33.502857142857145,32.4683,1.0318636067443367
2013-04-09,31.195,71.7858,62.8056,61.4787,21.4024,259.5885,28.5714,100.0,-2178725796.0,-6549363782.2179,23.4259,23.4342,0.9996458167976717,33.332142857142856,32.43605,1.0276264482618214
2013-05-09,31.235,35.101,60.4981,67.2738,55.5965,-22.338,0.0,78.5714,-2065294974.0,-6366683788.8107,26.987,26.8205,1.0062079379579052,32.83,32.414300000000004,1.0128245866793357
2013-09-09,31.655,27.2284,15.4447,39.3433,22.6213,-57.1998,85.7143,28.5714,-2445180274.0,-6120383962.0653,27.0606,26.6634,1.0148968248610455,32.473571428571425,32.402550000000005,1.002191846893884
2013-10-09,32.39,17.2071,39.717,49.246,16.8691,-53.725,21.4286,64.2857,-2196224974.0,-6083200534.6547,27.7617,27.7588,1.0001044713748433,32.34928571428571,32.43705,0.9972943197450358
2013-12-09,32.69,65.2778,68.2515,67.1686,38.305,100.8974,7.1429,78.5714,-1928104474.0,-6025567976.3252,32.0401,32.0557,0.9995133470802385,32.30214285714286,32.468399999999995,0.9948794168219828
2013-09-13,33.03,91.6439,89.3304,55.4741,19.5611,77.1597,57.1429,0.0,-2341172774.0,-6026575869.0814,26.704,26.9369,0.9913538677427618,32.22785714285714,32.4754,0.9923775270776385
2013-09-16,32.801,81.2168,88.3292,61.1941,20.5043,98.6287,50.0,0.0,-2394012474.0,-6069671104.9256,26.7048,27.1023,0.9853333480922283,32.14228571428571,32.503949999999996,0.988873220463535
2013-09-17,32.93,66.5658,79.8088,61.5539,21.3533,87.4888,42.8571,0.0,-2309295974.0,-6145470078.6098,26.8441,27.2437,0.9853323887724501,32.390142857142855,32.53295,0.9956103844607653
2013-09-18,33.32,61.2486,69.6771,55.416,21.8464,80.8931,35.7143,0.0,-2245196074.0,-6099363132.9958,26.9776,27.2942,0.9884004660330766,32.687999999999995,32.609449999999995,1.0024088109428402
2013-09-19,33.64,73.7396,67.1847,60.414,22.9196,109.1342,28.5714,100.0,-2203169474.0,-6066675777.4402,27.1761,27.4099,0.9914702352069873,32.97157142857143,32.70145,1.008260227866698
2013-09-20,32.791,63.0529,66.0137,59.3578,21.5384,33.6206,21.4286,92.8571,-2306074374.0,-6142139370.7735,27.3513,27.4939,0.9948133949712481,33.02885714285714,32.77135,1.007857691027594
2013-09-23,32.74,42.5293,59.7739,47.815,19.7039,-42.9588,14.2857,85.7143,-2345900474.0,-6141205283.1403,27.4614,27.4306,1.0011228336237634,33.036,32.82735,1.0063559806076334
2013-09-24,32.455,16.9756,40.8526,51.7673,18.4696,-127.7521,7.1429,78.5714,-2386585474.0,-6147421047.0292,27.5423,27.4289,1.004134325474226,32.95385714285714,32.869600000000005,1.0025633759722399
2013-09-25,32.505,21.1587,26.8879,47.1929,17.3587,-94.1309,0.0,71.4286,-2357677974.0,-6161152109.5292,27.5356,27.3699,1.0060540959228934,32.91157142857143,32.875350000000005,1.0011017807740883
2013-09-26,32.77,29.9179,22.6841,49.1631,15.6364,-39.5994,0.0,64.2857,-2329173974.0,-6164628207.0901,27.529,27.3444,1.0067509252351488,32.888714285714286,32.77635,1.003428212284598
2013-09-27,33.27,46.6064,32.561,52.3254,16.2522,83.6797,0.0,100.0,-2273825974.0,-6169659843.4538,27.5381,27.3599,1.0065131817002255,32.881571428571434,32.732350000000004,1.0045588363979803
2013-09-30,33.28,62.4138,46.3127,53.9178,16.1698,29.3677,0.0,92.8571,-2233986474.0,-6133738982.798,27.5064,27.3908,1.0042203951691808,32.83014285714286,32.73335,1.0029570104234018
2013-01-10,33.58,14.4817,16.8946,41.8606,14.6824,-73.6056,100.0,0.0,-2901667096.0,-6835853654.7521,21.9689,21.9614,1.0003415082827143,32.94285714285714,32.76135,1.0055402827678694
2013-04-10,33.88,81.1031,70.511,74.2115,26.0968,227.1227,21.4286,100.0,-2107609096.0,-6485358752.2179,23.5353,23.5965,0.9974063950162101,33.105714285714285,32.77785,1.0100026171855165
2013-07-10,33.3,73.1064,57.6857,50.2241,25.9105,86.5364,21.4286,0.0,-2027049074.0,-6089260985.0322,28.4281,28.422,1.000214622475547,33.22642857142857,32.77285,1.0138400710169722
2013-09-10,33.07,56.747,30.4532,47.1028,20.6665,-4.5767,78.5714,21.4286,-2388299074.0,-6065367719.4424,26.852,26.6541,1.0074247489129253,33.30714285714286,32.8666,1.0134039680752758
2013-10-10,33.76,40.0818,32.19,53.4357,16.9099,51.378,14.2857,57.1429,-2153349874.0,-6058019920.3689,27.8176,27.7642,1.001923340128655,33.448571428571434,32.99285,1.0138127330185611
2013-10-14,34.45,92.3283,66.6285,62.2907,19.2442,142.9886,0.0,100.0,-2095558674.0,-6005389779.91,27.9594,27.9076,1.0018561252132037,33.61714285714286,33.132600000000004,1.0146243535714932
2013-10-15,34.49,90.5607,83.4548,70.863,21.6996,172.1029,0.0,100.0,-2048460874.0,-6048864672.2177,28.0695,28.0922,0.9991919465189627,33.79,33.2376,1.0166197318699304
2013-10-16,34.64,84.0657,88.9849,69.2724,23.9095,128.9909,0.0,92.8571,-2013349274.0,-6067206552.8147,28.173,28.2326,0.9978889652387665,33.94142857142857,33.3351,1.018188893131521
2013-10-17,34.92,83.2649,85.9638,65.7579,24.9078,103.5798,7.1429,85.7143,-1981990074.0,-6042928462.4921,28.2205,28.3248,0.9963177145116647,34.089999999999996,33.4296,1.0197549477110104
2013-10-18,34.96,90.6486,85.9931,69.938,25.594,82.1827,0.0,78.5714,-1940178374.0,-6004917826.1285,28.3148,28.4563,0.9950274631628147,34.32714285714286,33.53755,1.0235435461786224
2013-10-21,34.99,89.3464,87.7533,71.6036,26.7892,93.8406,35.7143,100.0,-1912744874.0,-6017215601.9906,28.4299,28.5882,0.9944627503655354,34.60142857142858,33.640550000000005,1.0285631052830162
2013-10-22,34.58,67.3728,82.4559,72.034,25.8192,50.2485,28.5714,92.8571,-1953183374.0,-6049287515.7837,28.5726,28.7021,0.9954881350145112,34.71857142857143,33.70355,1.0301161577510805
2013-10-23,33.76,36.7444,64.4879,56.185,24.6182,-80.7423,21.4286,85.7143,-2011783874.0,-6095535949.6072,28.6794,28.6937,0.9995016327625925,34.62,33.70955,1.0270086666834768
2013-10-24,33.72,14.5246,39.5473,47.0804,23.8373,-119.7774,14.2857,78.5714,-2064993574.0,-6118626951.494,28.7219,28.6065,1.0040340482058274,34.51,33.756,1.02233676975945
2013-10-25,35.73,31.4166,27.5619,68.8676,25.0143,204.232,7.1429,100.0,-1951499574.0,-6160149146.6159,28.9054,28.8476,1.002003632884538,34.66571428571429,33.9055,1.022421562451941
2013-10-28,35.57,54.0479,33.3297,64.9721,25.4831,121.0056,0.0,92.8571,-1989883174.0,-6148467181.3986,29.0481,29.0038,1.0015273860666534,34.75857142857143,34.061249999999994,1.0204725730433097
2013-10-29,35.52,74.8775,53.4473,65.1352,25.8736,87.1996,0.0,85.7143,-2021585374.0,-6144332111.8333,29.1282,29.1348,0.9997734667819927,34.83857142857143,34.212,1.0183143759082025
2013-10-30,35.54,72.549,67.1581,63.4989,26.3553,77.9232,0.0,78.5714,-1984587674.0,-6158720106.2778,29.2058,29.2267,0.9992849004506154,34.917142857142856,34.3505,1.0164959129311906
2013-10-31,35.405,52.7318,66.7194,64.7758,26.4535,53.9477,64.2857,71.4286,-2026269974.0,-6184920409.1349,29.3067,29.3216,0.999491842191422,35.035000000000004,34.45725,1.016767153501803
2013-01-11,35.525,38.31,23.2399,39.0202,15.4704,-39.7343,100.0,50.0,-2846154996.0,-6797422200.906,21.9363,21.8985,1.0017261456264128,35.287142857142854,34.5695,1.0207594225297691
2013-04-11,35.94,74.499,75.796,61.561,25.9359,20.2039,14.2857,92.8571,-2238532296.0,-6502072352.2179,23.6143,23.659,0.9981106555644786,35.604285714285716,34.6875,1.0264298584298586
2013-06-11,38.18,66.4198,63.0704,58.3952,50.4562,-50.5909,21.4286,85.7143,-1900897674.0,-5970459667.9941,29.0079,28.9517,1.0019411640767208,35.95428571428571,34.902499999999996,1.0301349678185148
2013-07-11,37.5,87.5442,72.7626,58.3596,25.7867,212.7171,14.2857,100.0,-1973410774.0,-6046103732.1586,28.501,28.5255,0.9991411193493541,36.23,35.1125,1.0318262726949092
2013-11-11,37.59,77.4549,84.1238,75.9349,40.6815,76.5747,14.2857,78.5714,-1867886074.0,-6045219923.6652,30.4021,30.5715,0.9944588914511883,36.52571428571428,35.338499999999996,1.0335954917643444
2013-12-11,37.36,53.7963,62.1296,55.3108,32.9286,-108.2313,0.0,64.2857,-2005786474.0,-6076242532.3192,32.1384,32.1038,1.0010777540353477,36.785714285714285,35.5185,1.0356775845183295
2013-11-13,38.155,66.5837,68.4204,62.4508,43.7934,63.5655,0.0,64.2857,-1854580074.0,-6006628927.4827,30.669,30.7133,0.9985576281285307,37.17857142857143,35.70375,1.041307185619758
2013-11-14,38.021,71.4778,66.4281,70.1663,45.4736,72.5616,14.2857,57.1429,-1900763774.0,-5985001438.7023,30.8534,30.8731,0.9993619040523951,37.535142857142866,35.880300000000005,1.0461212101666613
2013-11-15,37.841,87.7513,75.2709,70.7663,46.9858,62.2715,7.1429,50.0,-1951365074.0,-5994784356.7023,31.0436,31.0161,1.0008866362953435,37.80671428571429,36.040350000000004,1.0490107417301522
2013-11-18,37.2,62.4868,73.9053,60.6094,45.1213,-52.7721,0.0,42.8571,-2004642574.0,-6020900778.2709,31.1904,31.042,1.0047806198054248,37.66671428571429,36.15435,1.0418307696228613
2013-11-19,36.74,36.0053,62.0811,57.2732,42.9333,-145.2615,7.1429,35.7143,-2048917574.0,-6054107028.2709,31.3023,31.03,1.0087753786658071,37.55814285714286,36.24335,1.0362768027001605
2013-11-20,37.08,22.776,40.4227,57.5122,41.4423,-53.3523,0.0,28.5714,-2016687674.0,-6060553008.2709,31.2949,31.0232,1.0087579617834395,37.485285714285716,36.34785,1.0312930672456753
2013-11-21,37.4,37.7428,32.1747,62.2087,40.4179,36.6509,0.0,21.4286,-1993622974.0,-6059698760.1227,31.261,31.0788,1.0058625172143068,37.491,36.48885,1.027464554240542
2013-11-22,37.57,64.2712,41.5967,64.9528,39.8931,67.4562,0.0,14.2857,-1965640974.0,-6049305445.837,31.2727,31.1632,1.003513759819274,37.40742857142857,36.67935,1.0198498220777785
2013-11-25,37.64,77.8667,59.9603,68.9337,40.0919,98.2215,0.0,100.0,-1934994174.0,-6068661319.5212,31.3169,31.2942,1.0007253740309705,37.353,36.875350000000005,1.0129530973943297
2013-11-26,37.35,69.9481,70.6953,61.9805,39.0551,20.8435,35.7143,92.8571,-1969459474.0,-6103126619.5212,31.3566,31.3464,1.0003253962177476,37.28285714285715,36.95635,1.008834940216151
2013-11-27,37.6,56.6702,68.1617,61.9805,38.4413,62.1657,28.5714,85.7143,-1943457374.0,-6107941823.2249,31.4297,31.3891,1.0012934426281734,37.339999999999996,37.05785,1.0076137714411384
2013-11-29,38.13,59.1876,61.9353,65.0066,39.2014,158.9493,21.4286,100.0,-1921366974.0,-6100891695.5654,31.4496,31.4622,0.999599519423308,37.53857142857142,37.18835,1.0094175038304045
2013-02-12,38.45,76.0875,52.0609,60.2033,17.8678,92.0763,78.5714,14.2857,-2490389396.0,-6838123951.2305,22.5678,22.5262,1.0018467384645435,37.73428571428571,37.33385,1.010725808195129
2013-03-12,38.31,32.6111,41.0779,49.9288,17.2676,-55.7308,7.1429,64.2857,-2478952696.0,-6766318164.6045,22.9948,22.998,0.9998608574658666,37.864285714285714,37.4791,1.0102773469556556
2013-04-12,38.94,50.9392,68.8471,55.9266,25.4798,-10.0118,7.1429,85.7143,-2301418596.0,-6519540768.8846,23.6579,23.6727,0.9993748072674432,38.06,37.64985,1.0108938017017333
2013-06-12,38.36,48.9808,61.7276,59.4366,48.9827,-17.4676,14.2857,78.5714,-1863524974.0,-5981137582.2798,29.0411,28.98,1.0021083505866115,38.16285714285714,37.77085,1.010378562909152
2013-09-12,38.705,92.127,77.6981,54.9846,19.4557,51.6229,64.2857,7.1429,-2382071774.0,-6061683860.2319,26.7173,26.8477,0.9951429731410885,38.35642857142857,37.7971,1.0147981874648735
2013-11-12,37.61,61.2228,74.747,69.747,41.9265,50.3509,7.1429,71.4286,-1899537674.0,-6051229721.1335,30.548,30.6829,0.995603414279615,38.35785714285714,37.8026,1.0146883320950713
2013-12-12,37.22,26.3307,49.1473,47.8455,30.9052,-181.3884,64.2857,57.1429,-2041799274.0,-6105992236.667,32.1443,32.0194,1.0039007601641505,38.22785714285715,37.7841,1.0117445471205386
2013-12-13,36.69,10.1319,30.0863,44.3608,30.445,-171.2901,100.0,50.0,-2081865374.0,-6139300199.3176,32.1107,31.9168,1.0060751704431523,37.97642857142858,37.7506,1.0059821187326448
2013-12-16,36.885,6.6715,14.378,35.3807,30.2087,-131.0584,100.0,42.8571,-2050131174.0,-6123433099.3176,31.9964,31.7274,1.0084784760175747,37.77285714285715,37.6871,1.0022755038954216
2013-12-17,36.52,9.0437,8.6157,39.5209,30.46,-111.6813,100.0,35.7143,-2095818874.0,-6147254793.3352,31.8955,31.6045,1.009207549557816,37.42714285714286,37.612049999999996,0.9950838323660334
2013-12-18,36.58,24.608,13.4411,33.0281,32.1594,-118.8571,100.0,28.5714,-2032626774.0,-6086425014.8305,31.74,31.4154,1.0103325120800626,37.17285714285714,37.549,0.989982613194949
2013-12-19,36.25,32.2351,21.9623,36.0458,33.6889,-92.4095,92.8571,21.4286,-2066786874.0,-6095873553.1284,31.5433,31.2835,1.0083046973644252,36.82214285714286,37.5015,0.9818845341424438
2013-12-20,36.8,55.8809,37.5747,32.6639,33.3955,-51.0604,85.7143,14.2857,-2004137774.0,-6055088568.5646,31.3567,31.1282,1.0073406107645158,36.70642857142857,37.5045,0.9787206487602439
2013-12-23,36.62,62.289,50.135,44.1256,33.1314,-36.9948,78.5714,7.1429,-2029266474.0,-6069870156.7999,31.2096,31.0944,1.003704847175054,36.62071428571428,37.4815,0.977034384582108
2013-12-24,37.08,81.2931,66.4877,42.9277,31.6725,26.3063,71.4286,0.0,-2015023474.0,-6060464402.0829,31.0507,31.053,0.9999259330821498,36.67642857142857,37.4655,0.978938718859446
2013-12-26,37.44,86.6511,76.7444,50.8367,29.1026,132.446,64.2857,21.4286,-1997410674.0,-6048355602.0829,30.9784,31.0925,0.9963303047358688,36.75571428571429,37.459,0.981225187157006
2013-12-27,37.29,89.3232,85.7558,56.1784,26.3056,130.0052,57.1429,14.2857,-2011973674.0,-6055151668.7496,30.9734,31.1828,0.9932847595469297,36.86571428571428,37.4415,0.9846217241754279
2013-12-30,37.29,80.8721,85.6155,50.4126,24.7292,77.1179,50.0,7.1429,-2011973674.0,-6044977751.9786,30.9566,31.2018,0.9921414790172363,36.96714285714285,37.4385,0.9874098283089028
2013-12-31,37.41,74.9113,81.7022,53.0875,22.5059,92.4352,42.8571,0.0,-1994470174.0,-6043868714.7885,31.0129,31.2447,0.9925811417616427,37.13285714285714,37.429,0.9920878768563718
2014-07-01,36.41,59.3023,66.5238,59.4467,11.0606,65.3922,7.1429,85.7143,-1703985074.0,-5739558617.787,35.5981,35.5623,1.0010066840446203,37.07714285714285,37.343,0.9928806699285769
2014-08-01,35.76,11.8491,11.5618,45.8143,32.5064,-144.5097,7.1429,21.4286,-1551177274.0,-5753934263.5135,37.7913,37.3915,1.0106922696334728,36.95428571428571,37.2085,0.9931678437530593
2014-10-01,36.04,35.1137,36.8247,51.0584,23.65,-100.1243,85.7143,42.8571,-1201806455.0,-5317232365.3977,39.9502,39.7986,1.0038091792173593,36.80571428571428,37.095,0.992201490381838
2014-01-13,34.98,19.7107,17.3955,34.3647,32.5327,-124.3292,100.0,28.5714,-2165879174.0,-6143673234.2477,30.7754,30.6081,1.0054658734125934,36.45428571428572,36.897,0.9880013473801588
2014-01-14,35.78,42.549,27.4183,22.1331,35.0599,-87.833,100.0,21.4286,-2124255874.0,-6108709662.2477,30.5661,30.351,1.0070870811505386,36.238571428571426,36.767999999999994,0.9856008330225041
2014-01-15,36.76,61.1017,41.1205,43.0479,33.7019,40.852,92.8571,14.2857,-2079443274.0,-6066757440.9711,30.44,30.3194,1.0039776512727825,36.16285714285714,36.67075,0.9861499190187587
2014-01-16,36.89,89.8759,64.5089,52.5996,31.8027,89.4996,85.7143,7.1429,-2041424574.0,-6040860645.3189,30.3845,30.4143,0.9990201977359334,36.08857142857143,36.634750000000004,0.9850912433842574
2014-01-17,36.38,89.2698,80.0825,54.1149,30.4777,62.5065,78.5714,0.0,-2087692074.0,-6055829542.3778,30.3534,30.5133,0.9947596621800985,36.08428571428571,36.59275,0.986104780708903
2014-01-21,36.17,78.0591,85.7349,53.9779,29.5083,47.0958,71.4286,7.1429,-2119259374.0,-6078258939.7462,30.3509,30.5929,0.9920896678641122,36.142857142857146,36.56675,0.98840769668776
2014-01-22,35.93,51.0729,72.8006,46.6345,29.3873,-2.2207,64.2857,0.0,-2141163674.0,-6086328945.0093,30.3454,30.5723,0.992578248937764,36.12714285714286,36.51899999999999,0.9892697734643026
2014-01-23,36.055,38.5092,55.8804,44.5884,29.7986,-20.6165,57.1429,0.0,-2097209674.0,-6053183305.6651,30.353,30.5295,0.9942187064969948,36.28071428571429,36.49575,0.9941079245039296
2014-01-24,36.805,37.9497,42.5106,60.1355,27.9045,122.8231,50.0,100.0,-2020814174.0,-6088385153.7043,30.485,30.7024,0.9929191203293554,36.427142857142854,36.507,0.9978125525828706
2014-01-27,36.03,41.5241,39.3277,53.0786,25.4152,17.5411,42.8571,92.8571,-2065234974.0,-6127924547.1109,30.5665,30.7552,0.9938644521901988,36.32285714285714,36.496,0.9952558401703512
2014-01-28,36.27,41.7898,40.4212,45.4204,23.7076,-28.0342,35.7143,85.7143,-2029029474.0,-6105296109.6109,30.5774,30.6837,0.9965356198893875,36.23428571428572,36.4695,0.9935503835886349
2014-01-29,36.66,39.4089,40.9076,44.1007,21.7497,28.1625,28.5714,78.5714,-1976283574.0,-6076232042.2639,30.6825,30.6039,1.0025683001186123,36.27428571428571,36.4715,0.9945926467045696
2014-01-30,36.86,51.59,44.2629,52.8985,19.9875,66.5811,21.4286,71.4286,-1941247274.0,-6043351822.2639,30.7573,30.6624,1.0030949958255062,36.37285714285714,36.4605,0.9975962244855978
2014-01-31,37.84,71.8293,54.2761,54.4712,20.5731,193.3347,14.2857,100.0,-1848084974.0,-5957194206.4745,30.7792,30.7346,1.0014511332504734,36.645714285714284,36.4805,1.0045288383030464
2014-04-02,36.35,85.1571,68.6966,72.1475,47.9468,133.4771,7.1429,100.0,-1701413874.0,-5991425923.5672,34.2141,34.1262,1.0025757336005767,36.68785714285714,36.433499999999995,1.0069814083976873
2014-05-02,35.82,24.4502,44.5155,52.9344,14.5774,-54.6796,7.1429,71.4286,-1848805474.0,-6059283921.6703,34.0701,34.0888,0.9994514327286381,36.54714285714286,36.36,1.0051469432657552
2014-06-02,36.18,89.5397,80.1412,69.6623,14.2397,179.4332,28.5714,100.0,-1820359674.0,-5911793540.0195,34.255,34.336,0.9976409599254428,36.56857142857143,36.2985,1.0074402917082368
2014-07-02,36.56,45.7364,54.7341,56.3629,10.6074,-8.8587,0.0,78.5714,-1683776974.0,-5719350517.787,35.6087,35.5665,1.0011865097774593,36.61,36.306,1.0083732716355425
2014-10-02,36.8,22.4052,34.1661,44.4544,22.9585,-117.7279,100.0,35.7143,-1226925963.0,-5329246043.1369,39.885,39.7121,1.0043538367399356,36.63,36.358,1.007481159579735
2014-12-02,37.47,61.9812,43.6767,60.0399,33.5159,74.9567,78.5714,21.4286,-1214185680.0,-5159099350.4552,41.673,41.6132,1.0014370440148799,36.71714285714285,36.429500000000004,1.0078958771639153
2014-02-13,37.61,91.4221,82.5155,57.4492,20.332,106.39,64.2857,42.8571,-1830452374.0,-6005348213.435,30.9557,30.9678,0.9996092715659491,36.684285714285714,36.561,1.0033720553126477
2014-02-14,37.62,88.1312,88.9432,58.0803,22.0686,98.2249,57.1429,35.7143,-1799044874.0,-5996274935.6572,30.9927,31.0518,0.9980967286920565,36.86571428571428,36.653000000000006,1.0058034618097913
2014-02-18,37.42,80.3477,86.6336,63.3331,24.1981,101.6351,50.0,100.0,-1766210874.0,-6027334124.8464,31.0071,31.2002,0.9938109371093776,37.09428571428571,36.686,1.0111291968131089
2014-02-19,37.51,72.9636,80.4808,57.0433,25.1515,79.0973,42.8571,92.8571,-1736460474.0,-6024028524.8464,31.0515,31.2586,0.9933746233036668,37.284285714285716,36.717,1.015450219633568
2014-02-20,37.75,73.1647,75.492,60.7414,26.2936,86.4915,35.7143,100.0,-1708934374.0,-6010410349.057,31.1828,31.3602,0.9943431483217582,37.45428571428572,36.7855,1.0181806884311948
2014-02-21,37.98,73.7097,73.2793,64.3467,28.3367,129.087,28.5714,100.0,-1670913074.0,-6029808971.5059,31.3865,31.5003,0.9963873359936255,37.62285714285714,36.876,1.0202532037872096
2014-02-24,37.69,66.3,71.0581,60.1965,28.6203,73.4234,21.4286,92.8571,-1702998174.0,-6039766416.3335,31.5254,31.5764,0.9983848697128236,37.65428571428571,36.964000000000006,1.0186745404795396
2014-02-25,37.54,47.5103,62.5067,58.8469,28.0183,29.2246,14.2857,85.7143,-1733734674.0,-6047143176.3335,31.6314,31.6264,1.0001580957680924,37.644285714285715,37.03825,1.0163624284161836
2014-02-26,37.47,31.7302,48.5135,58.3041,26.7701,-24.4914,7.1429,78.5714,-1774776474.0,-6046396961.7881,31.7139,31.6627,1.001617044661384,37.622857142857136,37.0715,1.0148728037132875
2014-02-27,37.86,36.948,38.7295,55.8151,26.1249,32.3768,0.0,71.4286,-1740873074.0,-6015575689.0608,31.7459,31.6723,1.002323797135036,37.68571428571429,37.163,1.0140654491218226
2014-02-28,38.31,56.6952,41.7911,62.9706,27.0818,177.8353,0.0,100.0,-1699658074.0,-5993680220.3108,31.8244,31.7619,1.001967766411959,37.800000000000004,37.265,1.014356634912116
2014-03-03,37.78,64.1348,52.5926,61.7134,26.4649,29.6579,0.0,92.8571,-1729375574.0,-5996722169.1297,31.8928,31.8258,1.0021052102382344,37.80428571428571,37.321,1.0129494309982507
2014-04-03,38.41,82.0847,80.9712,69.5984,47.3116,59.4079,0.0,92.8571,-1731553474.0,-5990386627.0155,34.3869,34.2792,1.0031418469509206,37.86571428571428,37.3985,1.0124928616311961
2014-06-03,38.15,70.3281,79.3918,60.2883,14.0003,44.4625,21.4286,92.8571,-1838428574.0,-5926500784.2056,34.3394,34.388,0.9985867162963824,37.93142857142857,37.414,1.013829811606045
2014-07-03,37.9,47.6645,50.9011,59.5881,10.6912,-24.7052,14.2857,71.4286,-1699746274.0,-5717493622.4381,35.6377,35.5978,1.0011208557832227,37.98285714285714,37.4915,1.0131058277971579
2014-10-03,37.82,24.4325,27.3171,47.0486,21.2219,-81.7592,100.0,28.5714,-1194472690.0,-5316546936.3108,39.8137,39.6647,1.00375648876709,38.03285714285715,37.591499999999996,1.0117408760719087
2014-11-03,38.02,82.6036,78.7145,62.0668,29.1157,124.502,7.1429,100.0,-1139343210.0,-5206537772.7802,39.3804,39.4559,0.9980864712248358,38.05571428571428,37.6835,1.0098773809681765
2014-12-03,38.27,67.0659,59.2191,55.2289,32.4054,10.1367,71.4286,14.2857,-1237720432.0,-5164009478.5704,41.6134,41.652,0.9990732737923749,38.050000000000004,37.769,1.0074399639916336
2014-03-13,37.89,52.7922,45.4767,64.1945,23.153,-29.5446,21.4286,50.0,-1721568474.0,-5974916850.9772,32.2536,32.1817,1.0022341889956092,38.06571428571429,37.8235,1.0064038041353733
2014-03-14,37.7,43.2302,48.0172,48.3285,21.9739,-117.0332,14.2857,42.8571,-1748764074.0,-5985324830.1253,32.2257,32.1279,1.00304408318004,37.964285714285715,37.835,1.0034170930166701
2014-03-17,38.05,36.3161,44.1128,52.5479,22.0364,27.0254,7.1429,35.7143,-1728284474.0,-5988627991.4156,32.224,32.1223,1.0031660248487808,37.949999999999996,37.857,1.0024566130438226
2014-03-18,39.55,54.5284,44.6915,58.0508,25.443,322.4766,0.0,100.0,-1664220574.0,-5951257383.0823,32.2291,32.1731,1.001740584525582,38.18571428571429,37.9535,1.0061183892319363
2014-03-19,39.27,72.2346,54.3597,70.7281,28.509,168.3452,0.0,92.8571,-1699817774.0,-5946807733.0823,32.3324,32.401,0.9978827813956358,38.392857142857146,38.04600000000001,1.0091167834425994
2014-03-20,40.33,82.973,69.912,66.6585,32.5094,168.9774,7.1429,100.0,-1640547974.0,-5914375500.435,32.4264,32.5536,0.9960925980536715,38.722857142857144,38.187,1.014032449337658
