Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2016-01-11,178.06,8.2046,6.4761,23.7034,33.5626,-99.2649,100.0,42.8571,-276055161.0,655816020.0135,148.1172,146.188,1.0131967056119517,176.99,171.908,1.0295623240337857
2016-02-11,176.58,14.7021,24.981,32.6182,40.0548,-158.4145,100.0,35.7143,-324023353.0,638999662.1139,129.5034,128.0582,1.0112854936271165,177.1985714285714,172.6735,1.0262059402778736
2016-03-11,176.21,32.3521,21.5349,53.1614,14.8649,10.9292,14.2857,64.2857,-290757213.0,649751308.8382,130.1037,129.4115,1.0053488291226051,177.29285714285714,173.4305,1.0222703454286135
2016-04-11,175.92,19.2868,15.8144,40.6541,13.8496,-81.6424,85.7143,57.1429,-303545033.0,655213183.9925,131.6828,130.8821,1.0061177196881772,177.12857142857143,173.9065,1.0185276078155299
2016-07-11,181.48,80.0156,61.9628,57.9991,19.761,135.3735,35.7143,100.0,-317877286.0,646507521.9498,124.3163,125.6728,0.989206097102953,177.6614285714286,174.623,1.0173999334075614
2016-08-11,181.92,79.916,83.5552,61.4554,23.5073,85.166,50.0,85.7143,-305575101.0,652910403.1549,136.5206,137.2273,0.9948501500794666,178.34428571428572,175.167,1.018138608951947
2016-10-11,200.87,86.9067,94.0006,63.4477,28.1406,89.4221,42.8571,92.8571,-273073836.0,658656278.4641,140.9941,142.4469,0.989801111852908,181.5771428571429,176.7585,1.0272611662643827
2016-11-11,203.94,92.8254,92.9659,88.4978,44.0073,152.6258,14.2857,100.0,-228675010.0,680974784.1113,156.146,158.0875,0.9877188265991934,185.2742857142857,178.5845,1.0374600579237598
2016-11-14,209.18,91.8462,91.8806,90.802,48.0873,135.5545,7.1429,100.0,-220426913.0,683615907.0352,158.4124,161.1244,0.9831682848780197,189.93142857142857,180.51749999999998,1.052149672865116
2016-11-15,211.19,95.3942,93.3552,91.5685,51.7593,107.0917,0.0,92.8571,-215533120.0,688493468.5493,160.772,163.9843,0.980410929582893,194.92857142857142,182.627,1.067358996361827
2016-11-16,206.26,86.3897,91.21,91.8169,54.8328,72.9737,42.8571,85.7143,-220804522.0,687860900.3093,163.3646,166.4472,0.9814800128809615,199.26285714285714,184.30849999999998,1.0811376422837642
2016-11-17,209.63,83.7054,88.4964,87.8492,57.7071,70.5542,35.7143,78.5714,-217233940.0,691324897.772,165.8894,168.2926,0.9857201089055609,203.28428571428572,186.0645,1.0925474000375446
2016-11-18,210.35,77.149,82.4147,89.5163,60.4453,77.4685,28.5714,100.0,-212955779.0,689340559.2656,168.7611,170.3644,0.9905889962926527,207.3457142857143,187.85649999999998,1.1037452219418245
2016-11-21,211.08,82.9268,81.2604,90.176,62.4896,70.7311,21.4286,92.8571,-210095550.0,690810557.4369,171.5403,172.3071,0.9955498061310301,208.8042857142857,189.67700000000002,1.1008413551157266
2016-11-22,211.11,83.783,81.2863,89.7812,64.3525,71.0675,14.2857,85.7143,-207149916.0,691353926.8156,174.2159,173.881,1.0019260298710038,209.82857142857145,191.4765,1.095845032829467
2016-11-23,212.31,86.2848,84.3315,89.8503,66.1605,85.7215,7.1429,100.0,-203415631.0,693054690.2809,176.4847,175.1905,1.0073873868731467,210.2757142857143,193.3145,1.087738965704664
2016-11-25,211.38,74.846,81.6379,89.1801,67.7877,83.2554,0.0,92.8571,-205389590.0,691934274.3055,177.9257,176.2401,1.009564225167825,210.30285714285714,195.03,1.0783102965844082
2016-11-28,210.35,55.1524,72.0944,82.5351,67.862,33.0341,7.1429,85.7143,-208686984.0,690926737.2499,178.9317,176.8872,1.0115582133698764,210.88714285714286,196.66,1.0723438566924788
2016-11-29,211.75,50.5834,60.1939,83.5332,68.2398,94.7793,0.0,100.0,-206116737.0,691492191.5899,179.5178,177.5716,1.010960085959692,211.19000000000003,198.3905,1.0645166981281866
2016-11-30,219.29,62.4831,56.073,87.4324,69.495,267.5227,0.0,100.0,-199610837.0,694677839.1761,180.3141,178.8889,1.0079669560268971,212.46714285714285,200.44299999999998,1.0599878412174177
2016-01-12,226.63,15.6541,9.3821,29.6855,34.869,-74.4512,100.0,35.7143,-280496421.0,655761414.3578,146.8587,145.2722,1.0109208781859158,214.6885714285714,202.8715,1.0582490464583316
2016-02-12,223.36,23.4778,19.8206,33.2831,39.6612,-85.3952,92.8571,28.5714,-315014366.0,645572054.7651,128.244,126.8803,1.0107479254068599,216.4385714285714,205.2105,1.0547148972814326
2016-05-12,228.55,49.2741,43.4218,48.457,16.2528,-67.6461,78.5714,21.4286,-299119260.0,663349875.8445,136.8687,136.5903,1.002038212083874,218.75857142857143,207.82750000000001,1.0525968480040968
2016-07-12,235.56,94.5353,78.6589,62.2673,20.568,171.3448,28.5714,100.0,-312757972.0,650612197.139,125.5044,126.7048,0.9905260100643385,222.21285714285713,210.80949999999999,1.0540931843339942
2016-08-12,241.45,67.7131,75.8495,62.9268,24.256,60.0215,42.8571,78.5714,-307015940.0,654085241.1087,136.7901,137.5029,0.9948161093329667,226.65571428571428,213.808,1.0600899605520575
2016-09-12,241.85,65.3717,72.6876,51.3847,44.2419,57.5236,21.4286,92.8571,-281293433.0,662891343.164,144.2702,143.9846,1.0019835454625008,230.9557142857143,216.80450000000002,1.06527177381334
2016-12-12,237.17,84.7322,91.9672,94.3273,79.1987,83.0253,0.0,100.0,-173077543.0,717452766.5374,195.515,196.7539,0.9937033014339233,233.51,218.61950000000002,1.068111490512054
2016-12-13,238.55,74.7797,85.2528,88.7396,78.1523,63.9509,7.1429,92.8571,-168397079.0,718869420.347,197.9755,198.2999,0.9983640939808845,235.21285714285713,220.35,1.0674511329378586
2016-12-14,239.93,62.1652,73.8924,77.4263,77.5623,66.4979,0.0,100.0,-162225250.0,719960440.4412,199.7335,199.0447,1.0034605292178087,237.57999999999998,221.8875,1.0707227761816236
2016-12-15,243.0,66.4033,67.7827,82.5026,77.293,96.736,7.1429,100.0,-157395556.0,718505418.7045,201.5851,200.7191,1.004314487261053,239.6442857142857,223.478,1.072339495226759
2016-12-16,238.9,56.0835,61.5507,82.6991,74.9334,48.5301,0.0,92.8571,-164270523.0,713065726.6523,203.0279,202.1375,1.0044049223919362,240.1214285714286,225.10999999999999,1.066684858830921
2016-12-19,239.07,48.5621,57.0163,70.1127,71.5485,-0.6041,0.0,85.7143,-160527723.0,715367333.5489,204.1289,202.6015,1.007538937273416,239.78142857142856,226.58200000000002,1.0582545328906467
2016-12-20,243.09,48.8562,51.1673,72.3945,69.3434,102.6461,0.0,78.5714,-156040036.0,718385368.6658,205.017,203.3216,1.00833851396015,239.9585714285714,228.219,1.0514399389558775
2016-12-21,241.44,55.8666,51.095,74.1262,67.2684,50.291,0.0,71.4286,-159317330.0,718950419.3555,206.0338,204.1793,1.0090827032906862,240.56857142857143,229.737,1.047147701191238
2016-12-22,240.12,61.186,55.303,71.2116,65.0561,22.9513,0.0,64.2857,-161954544.0,717221490.5398,206.4074,204.7234,1.0082257328668829,240.79285714285717,231.1875,1.0415479087011934
2016-12-23,240.97,57.2022,58.085,66.3605,62.6267,12.7844,0.0,57.1429,-159767131.0,718048171.707,206.3155,204.9047,1.0068851519755282,240.9414285714286,232.6205,1.0357704010241084
2016-12-27,241.56,57.2916,58.5599,69.6378,60.6471,47.7648,0.0,50.0,-157778247.0,718166329.5263,206.44,205.4293,1.0049199408263572,240.7357142857143,234.12949999999995,1.0282160696781668
2016-12-28,240.65,50.2563,54.9167,71.8387,59.4197,53.4268,0.0,42.8571,-160831034.0,715429348.078,206.8428,206.1302,1.0034570383184997,240.98571428571427,235.64450000000002,1.022666407600068
2016-12-29,238.18,35.5424,47.6967,63.2332,55.6964,-127.9942,28.5714,35.7143,-163450055.0,714631226.5543,207.2791,206.2446,1.005015888900849,240.85857142857142,236.96600000000004,1.0164267085935172
2016-12-30,239.45,28.8235,38.2074,57.4113,52.3454,-80.367,21.4286,28.5714,-161094611.0,715391047.1995,206.9373,205.9885,1.0046060823783853,240.33857142857144,237.97400000000002,1.0099362595433594
2017-03-01,241.57,55.3002,46.4556,68.62,24.6407,162.3112,0.0,100.0,-150802460.0,733576083.4518,214.5914,213.6938,1.0042004026321774,240.35714285714286,238.721,1.006853786877329
2017-05-01,241.32,52.5941,65.3676,47.7408,26.6361,38.3678,35.7143,0.0,-222486275.0,703586061.896,191.2106,193.1752,0.9898299574686606,240.5285714285714,239.619,1.0037959069546714
2017-06-01,244.9,29.4942,46.8172,35.0578,23.2821,-78.5832,92.8571,21.4286,-210888311.0,696049890.8798,188.0178,188.8878,0.9953940910953486,241.09,240.43650000000002,1.0027179733526315
2017-09-01,242.89,85.314,69.9063,54.1877,16.1987,171.4455,78.5714,7.1429,-211573022.0,672609708.0038,192.229,192.8464,0.9967984883306094,241.28,240.80299999999997,1.0019808723313248
2017-11-01,245.76,40.646,31.2259,57.5039,18.8518,123.4933,21.4286,100.0,-207020516.0,674090152.7099,210.2898,209.858,1.0020575817934032,242.01000000000002,241.0185,1.0041137920947978
2017-12-01,243.84,80.781,72.4924,72.169,27.0254,147.0747,21.4286,92.8571,-197990644.0,673768406.6516,208.2138,209.5453,0.9936457653786556,242.81857142857143,241.118,1.0070528597142123
2017-01-13,244.3,74.1762,74.2191,65.4163,35.646,106.8101,28.5714,100.0,-156711474.0,725011717.0123,208.2659,208.5786,0.9985008049723222,243.51142857142855,241.47449999999998,1.0084353775302508
2017-01-17,235.74,42.7562,63.8427,57.1398,32.9567,-174.4036,100.0,92.8571,-162988666.0,718953594.8002,208.6463,208.5898,1.0002708665524394,242.67857142857142,241.334,1.0055714131807845
2017-01-18,234.29,26.1072,47.6799,41.0544,31.9554,-198.4903,100.0,85.7143,-170576180.0,718178856.7419,208.0709,207.5153,1.0026773929440382,241.67428571428573,241.052,1.0025815413864467
2017-01-19,231.41,7.5739,25.4791,37.769,31.3364,-160.5132,100.0,78.5714,-175138001.0,715362236.0276,207.438,206.3348,1.0053466502015171,239.74714285714285,240.4725,0.9969836170753116
2017-01-20,232.2,10.429,14.7034,33.9382,30.8061,-116.1429,100.0,71.4286,-169930944.0,716581732.6484,206.4847,204.9864,1.0073092653951676,238.22000000000003,240.1375,0.9920149914111709
2017-01-23,232.67,10.4179,9.4736,34.6596,30.0079,-86.7689,92.8571,64.2857,-166795240.0,717457055.7503,205.5889,203.9206,1.008181125398807,236.35,239.81749999999997,0.9855410885360745
2017-01-24,233.68,23.5211,14.7893,34.6596,27.9236,-58.4804,85.7143,57.1429,-162347088.0,717849038.4936,204.6107,203.0486,1.0076932320636538,234.89857142857142,239.34699999999998,0.9814143123940197
2017-01-25,237.25,53.2502,29.063,45.8266,25.3527,-13.0584,78.5714,50.0,-158630317.0,721356781.9506,204.1521,202.9082,1.006130358457667,233.89142857142858,239.1375,0.9780625312693684
2017-01-26,239.58,76.9777,51.2497,50.7685,24.2475,44.6621,71.4286,42.8571,-154435848.0,722493836.8,203.697,203.0963,1.0029577102093932,234.44,239.1105,0.9804671898557361
2017-01-27,236.95,82.9233,71.0504,49.3003,22.4479,20.0759,64.2857,35.7143,-157688850.0,722361061.2081,202.9962,203.1612,0.9991878370476251,234.82,238.90949999999998,0.9828826396606247
2017-01-30,233.9,60.234,73.3783,45.8858,21.6388,-31.11,57.1429,28.5714,-161491768.0,722353088.6337,202.1502,203.0081,0.9957740602468571,235.1757142857143,238.52650000000003,0.9859521448799788
2017-01-31,229.32,33.8971,59.0181,39.5855,22.1,-114.4565,100.0,21.4286,-166642964.0,719132550.9084,201.2837,202.4566,0.9942066596001315,234.7642857142857,237.95999999999998,0.9865703719712797
2017-02-02,230.41,19.9423,24.5922,31.5435,23.7141,-100.849,100.0,7.1429,-165394573.0,718636548.2366,200.3347,200.6596,0.9983808399897138,234.4414285714286,237.57149999999996,0.9868247183329172
2017-03-02,240.95,58.131,50.0501,68.0382,25.5474,93.1885,0.0,92.8571,-153821707.0,730723277.852,214.901,214.5307,1.0017260932817542,235.48,237.64649999999997,0.9908835181666888
2017-06-02,239.98,24.4471,32.9687,35.9111,25.196,-81.5569,85.7143,14.2857,-214576242.0,695491113.4555,187.9895,187.9963,0.9999638290753595,235.86999999999998,237.567,0.9928567519899648
2017-08-02,237.73,82.7769,86.473,58.1044,16.7961,122.0203,50.0,0.0,-210066103.0,680016183.1887,192.4754,193.6602,0.9938820676628445,235.6057142857143,237.3875,0.9924941889767335
2017-10-02,242.72,94.1782,86.5133,79.8002,28.2317,154.4058,0.0,100.0,-194829806.0,674875996.6784,201.2188,201.4027,0.9990869039988043,236.43,237.27849999999998,0.9964240333616405
2017-02-13,246.27,82.8671,76.69,64.6435,19.804,123.3303,50.0,100.0,-158437743.0,722935862.4735,203.7193,205.438,0.991633972293344,238.19714285714284,237.44750000000005,1.003157088860244
2017-02-14,249.46,88.9597,82.139,66.9155,21.4657,137.6258,42.8571,100.0,-154297118.0,726038929.4688,204.8495,206.4996,0.9920091854899478,241.0742857142857,237.6325,1.0144836489717766
2017-02-15,250.54,91.8396,87.8888,72.7625,23.4426,137.6381,35.7143,100.0,-150000482.0,726813323.1665,206.5731,208.0818,0.9927494860194406,243.95,237.96750000000003,1.0251399876033491
2017-02-16,249.44,87.6458,89.4817,71.8975,25.1792,99.2487,28.5714,92.8571,-152286787.0,726481125.0041,208.4445,209.3326,0.995757469214064,245.16285714285715,238.22449999999998,1.0291252878812094
2017-02-17,250.38,81.9454,87.1436,63.535,25.9008,76.4659,21.4286,85.7143,-149024463.0,729403032.5867,209.5601,209.9203,0.998284110683912,246.64857142857142,238.9565,1.0321902581790887
2017-02-21,251.76,80.9176,83.5029,68.6096,27.1889,94.0591,14.2857,100.0,-146229570.0,729633539.2259,210.5391,210.9461,0.998070597180986,248.65285714285713,239.83,1.0367879629022938
2017-02-22,251.73,83.1869,82.0166,65.8665,27.8703,76.36,7.1429,92.8571,-148608339.0,730757127.9876,211.3043,211.6387,0.9984199487144837,249.94,240.846,1.0377585677154697
2017-02-23,251.19,81.4175,81.8406,67.7704,28.0113,60.9567,0.0,85.7143,-151203086.0,731922650.4958,212.4217,212.4005,1.000099811441122,250.64285714285714,241.7955,1.0365902473075683
2017-02-24,247.35,58.7079,74.4374,57.4817,26.1096,-42.2643,0.0,78.5714,-154766973.0,731563697.8483,213.186,212.4601,1.003416641524691,250.34142857142857,242.5295,1.0322102200822107
2017-02-27,249.33,47.3477,62.491,56.1951,24.8117,-37.8642,14.2857,71.4286,-152394115.0,733288727.9499,213.5158,212.4323,1.0051004484722899,250.16857142857143,243.31199999999998,1.0281801613918402
2017-02-28,248.06,36.719,47.5915,59.1784,23.4168,-76.8517,7.1429,64.2857,-156020749.0,734904131.295,213.873,212.6344,1.0058250217274345,249.97142857142856,243.85250000000002,1.0250927448823717
2017-01-03,252.71,38.1757,34.1805,64.252,50.9171,52.2887,14.2857,21.4286,-156710365.0,715516311.3709,206.9287,206.4331,1.0024007777822452,250.30428571428573,244.50900000000001,1.0237017276021976
2017-02-03,251.06,49.8349,29.9048,48.5444,22.0155,104.6416,92.8571,0.0,-158017517.0,725671975.0152,200.5838,200.7958,0.998944201024125,250.20428571428573,245.2145,1.0203486568464986
2017-03-03,252.89,69.6478,61.0263,62.4918,26.5461,103.7941,0.0,85.7143,-150652068.0,730264899.2889,215.0804,214.9353,1.0006750868749805,250.37000000000003,246.164,1.0170861701954796
2017-07-03,250.9,61.1824,62.3308,55.0516,18.0071,121.5662,57.1429,100.0,-204373556.0,685501011.1154,192.8582,193.0695,0.998905575453399,250.32857142857142,247.243,1.0124799142081735
2017-08-03,250.24,63.9538,79.4391,56.571,15.6166,53.9697,42.8571,14.2857,-212170067.0,677942601.3403,192.7346,193.9527,0.9937196027691289,250.74142857142857,248.23450000000003,1.0100990336614313
2017-10-03,248.38,93.5725,93.1019,84.4688,31.5157,141.6664,14.2857,100.0,-192821114.0,675434705.7115,202.351,202.784,0.9978647230550735,250.6057142857143,248.606,1.00804370886348
2017-03-13,248.16,16.0048,14.32,50.8423,25.8177,-112.6823,21.4286,42.8571,-167426714.0,723700028.9971,216.7833,216.0336,1.0034702935098985,250.61999999999998,249.01500000000001,1.0064453948557315
2017-03-14,247.72,20.0408,16.8924,44.0167,23.2666,-156.3659,100.0,35.7143,-169570945.0,725649329.9062,216.6808,215.3947,1.0059708990054073,249.90714285714284,249.5145,1.0015736274130074
2017-03-15,246.78,19.8996,18.6484,48.7107,22.4677,-98.2897,92.8571,28.5714,-172997992.0,723993891.9486,216.2193,215.113,1.0051428783941463,249.29571428571427,249.71750000000003,0.9983109485146785
2017-03-16,248.22,28.8891,22.9432,47.2806,21.7486,-48.3145,85.7143,21.4286,-170057372.0,722905150.2877,215.7311,214.8042,1.0043150925354345,248.6285714285714,249.81499999999997,0.9952507712850367
2017-03-17,243.94,21.0779,23.2889,52.9037,20.4975,-126.4279,100.0,14.2857,-175495483.0,717616540.621,215.5546,214.8381,1.0033350695244465,247.6342857142857,249.53900000000004,0.9923670677300368
2017-03-20,242.01,17.207,22.3913,37.4704,20.6251,-181.2224,100.0,7.1429,-178254624.0,715860723.621,214.7925,213.8701,1.0043128983434335,246.45857142857145,249.1125,0.989346465667405
2017-03-21,233.0,3.1748,13.8199,37.4513,23.5881,-227.1339,100.0,0.0,-183915513.0,710425839.6952,214.0021,213.0766,1.0043435083908792,244.26142857142855,248.29049999999998,0.9837727523663957
2017-03-22,231.07,5.7873,8.723,22.232,26.9714,-190.7154,100.0,28.5714,-190206791.0,710528372.1551,212.0729,210.5337,1.0073109435686542,241.82,247.325,0.977741837662994
2017-03-23,231.9,7.8809,5.6143,21.8527,28.9131,-122.9599,92.8571,21.4286,-185436117.0,709733259.8217,210.3103,208.3805,1.0092609433224318,239.56,246.33199999999997,0.9725086468668303
2017-03-24,228.41,10.1532,7.9405,28.4193,31.3012,-108.7253,100.0,14.2857,-191822462.0,706079852.9495,208.688,206.9709,1.0082963353785483,236.9357142857143,245.166,0.9664297426466734
2017-03-27,225.48,13.9969,10.677,20.2632,34.4618,-120.3076,100.0,7.1429,-201017259.0,710573773.0267,206.4475,204.2991,1.0105159543042528,233.68714285714285,243.88049999999998,0.9582034761169624
2017-03-28,229.33,30.0569,18.069,25.823,35.7685,-75.114,92.8571,0.0,-196546557.0,714236864.3428,204.6195,202.4699,1.0106168867569945,231.6,242.9795,0.9531668309466436
2017-03-29,228.45,45.7684,29.9407,34.3254,36.8215,-59.1004,85.7143,0.0,-199182546.0,713606167.5882,202.9869,201.5699,1.0070298194323657,229.66285714285712,241.9355,0.9492730795722708
2017-03-30,231.22,65.7971,47.2075,34.5224,36.5888,-27.2876,78.5714,0.0,-196025731.0,714883352.2829,201.4051,200.8476,1.002775736429014,229.4085714285714,241.0935,0.9515336225512981
2017-03-31,229.72,71.8015,61.1223,36.9731,36.5617,-31.7989,71.4286,14.2857,-198884145.0,714759073.4133,199.7562,200.4209,0.9966834796171458,229.21571428571428,239.94400000000002,0.9552883768117322
2017-04-04,229.26,64.2936,69.3866,32.9727,37.7151,-5.3614,57.1429,0.0,-199577792.0,717104917.0867,197.2669,199.2785,0.9899055843957074,228.8385714285714,238.85399999999998,0.9580688262644604
2017-05-04,227.66,70.9774,59.5661,57.3986,21.921,79.1756,14.2857,57.1429,-213918759.0,706468092.0897,193.5251,193.8557,0.9982946077933226,228.73142857142858,237.59249999999997,0.9627047510819096
2017-10-04,228.89,85.9179,91.2229,85.0157,34.5132,109.1967,7.1429,100.0,-194649932.0,673857311.2536,203.4018,204.0008,0.997063737004953,229.21857142857144,236.49200000000002,0.9692445047975045
2017-12-04,225.75,83.6692,81.7771,77.4211,29.992,141.8753,14.2857,100.0,-194687784.0,671330098.9625,209.6722,211.7495,0.9901898233525934,228.70714285714283,235.26749999999998,0.972115327689302
2017-04-13,223.32,15.1813,26.5535,34.1704,34.9646,-192.2071,7.1429,0.0,-212112587.0,710522773.8565,196.5552,196.5832,0.9998575666689727,227.97428571428574,234.0145,0.9741887178541746
2017-04-17,226.26,20.6896,21.5411,32.0629,35.5924,-120.4466,0.0,50.0,-207921713.0,713367356.727,195.9843,195.894,1.0004609635823454,227.2657142857143,232.91949999999997,0.9757264389014845
2017-04-18,215.59,22.0977,19.3229,25.749,38.5956,-269.8116,100.0,42.8571,-220385733.0,709856626.8015,195.0647,194.613,1.002321016581626,225.24714285714285,231.31300000000002,0.973776410565523
2017-04-19,214.09,22.9183,21.9019,22.1056,41.2985,-177.5566,92.8571,35.7143,-226814525.0,705156585.5914,194.0443,193.0248,1.0052817047343139,223.07999999999998,229.67849999999999,0.9712707110156154
2017-04-20,218.06,17.8172,20.9444,21.7391,42.312,-93.8261,85.7143,28.5714,-221646749.0,707935239.0185,192.6107,191.6675,1.0049210220825129,221.70857142857145,228.1705,0.9716793863736611
2017-04-21,216.86,21.8183,20.8513,32.0577,43.0656,-70.113,78.5714,21.4286,-225492424.0,705408081.1614,191.8753,191.0344,1.004401825011621,219.99,226.8165,0.9699029832485733
2017-04-24,223.22,48.5816,29.4057,39.6778,40.0479,9.2702,71.4286,14.2857,-220138934.0,706986826.5494,191.4086,190.9282,1.0025161290998397,219.62857142857143,225.87699999999995,0.972337030457158
2017-04-25,226.63,67.9317,46.1105,51.2692,36.2633,70.8216,64.2857,7.1429,-216168184.0,707169228.4929,191.2536,191.6272,0.9980503811567462,220.10142857142858,225.55849999999995,0.9758064030902344
2017-04-26,226.2,84.9761,67.1631,53.0658,33.4512,81.3358,57.1429,0.0,-219755978.0,703822815.129,191.1951,192.34,0.9940475200166372,220.09285714285713,225.315,0.9768229240967407
2017-04-27,225.81,80.4167,77.7748,52.1169,30.4992,55.2769,50.0,0.0,-222556398.0,705055704.4372,191.1133,192.8606,0.9909400883332313,221.55285714285714,225.0105,0.9846334155199741
2017-04-28,223.8,63.092,76.1616,48.7512,27.8074,46.4138,42.8571,7.1429,-225488535.0,702277384.4601,191.1245,193.069,0.9899284711683389,222.94000000000003,224.78000000000003,0.991814218346828
2017-01-05,224.85,64.4258,53.4056,63.1007,46.3376,-26.7471,0.0,7.1429,-157543721.0,719380424.0735,207.3839,206.9368,1.002160563031805,223.91,224.7485,0.9962691630867392
2017-04-05,226.59,47.2937,61.2173,43.8242,36.6375,13.1838,50.0,0.0,-204864717.0,712481226.4057,197.3474,199.3908,0.9897517839338624,225.29999999999998,224.61149999999998,1.0030652927387957
2017-05-05,226.87,79.284,71.0124,53.0341,19.9664,64.8644,7.1429,50.0,-211490225.0,707551877.5407,194.2424,194.1289,1.0005846630769557,225.82142857142858,224.53249999999997,1.0057404989096395
2017-09-05,223.76,64.7941,74.4895,52.1859,16.5883,-99.788,71.4286,0.0,-217219231.0,667772508.0545,192.4203,193.069,0.9966400613252258,225.41142857142856,224.15949999999998,1.0055849900246412
2017-10-05,224.88,86.422,88.6375,81.4246,37.9614,123.7013,0.0,100.0,-191334543.0,676894635.3698,204.365,204.8987,0.9973952982620193,225.22285714285712,223.91749999999996,1.0058296343200381
2017-12-05,222.82,74.6754,79.7085,66.2951,30.8734,82.8892,7.1429,92.8571,-197211892.0,669984762.2112,210.7819,212.9061,0.9900228316614695,224.7957142857143,223.5955,1.0053677926689684
2017-05-15,225.12,43.0513,35.5029,42.0411,15.614,-14.1597,28.5714,7.1429,-215398426.0,707332627.274,193.8342,193.3034,1.0027459423890113,224.9842857142857,223.46850000000003,1.0067829949826739
2017-05-16,225.6,51.3266,41.979,51.0852,14.2918,34.0097,21.4286,0.0,-213691484.0,707311379.0333,193.8842,193.4516,1.0022362182582103,225.0914285714286,223.304,1.008004462846293
2017-05-17,213.72,48.4833,47.6204,39.9583,17.8213,-292.0417,100.0,35.7143,-221199901.0,700799654.5554,193.65,192.992,1.0034094677499585,223.25285714285715,222.70250000000001,1.0024712661189574
2017-05-18,215.16,31.0486,43.6195,26.5637,20.9979,-175.9044,92.8571,28.5714,-216413501.0,699331825.2221,192.4221,191.4058,1.0053096614627144,221.57999999999998,222.29450000000003,0.9967857954200394
2017-05-19,215.39,11.9465,30.4928,29.5183,23.7007,-113.6351,85.7143,21.4286,-212674570.0,698328217.4273,191.3879,190.2442,1.0060117470072676,220.3842857142857,221.75100000000003,0.9938367164715635
2017-05-22,216.02,17.5426,20.1792,37.5416,26.1332,-77.3529,78.5714,14.2857,-210206164.0,697226250.4631,190.5803,189.6851,1.0047194007331097,219.1185714285714,221.77249999999998,0.988033103421621
2017-05-23,219.64,36.6204,22.0365,35.0584,25.7169,-34.8845,71.4286,7.1429,-206901255.0,699291144.667,189.7623,189.0086,1.003987649239241,218.66428571428568,222.05,0.9847524688776658
2017-05-24,223.83,62.6279,38.9303,46.3984,23.1815,40.3911,64.2857,0.0,-202759630.0,702478940.8791,189.4643,189.086,1.0020006769406513,218.48000000000002,222.3385,0.9826458305691548
2017-05-25,222.47,80.2299,59.8261,55.7858,21.4563,57.1981,57.1429,0.0,-205397212.0,700126050.2696,189.4695,189.8397,0.9980499337072278,218.03285714285715,222.619,0.9793991399784258
2017-05-26,223.53,83.5905,75.4828,50.4438,19.3755,50.4735,50.0,0.0,-203616776.0,701089236.9581,189.3421,190.0807,0.9961142819865456,219.43428571428575,222.63449999999997,0.9856257036276308
2017-05-30,218.42,65.9925,76.6043,51.6897,18.7926,13.3232,42.8571,35.7143,-206708717.0,698569619.1229,189.2957,190.3689,0.9943625245510166,219.9,222.22400000000002,0.9895420836633306
2017-05-31,211.26,44.9649,64.8493,44.0668,21.1555,-104.5716,100.0,28.5714,-214931815.0,693453866.9109,188.7403,190.0407,0.9931572552616361,219.30999999999997,221.477,0.99021568831075
2017-01-06,215.01,73.4311,65.1573,61.8457,44.5038,177.0821,14.2857,100.0,-153952642.0,721038417.0693,207.3881,207.145,1.0011735740664751,219.16571428571427,220.93699999999998,0.991982847081812
2017-02-06,213.31,69.1743,46.3172,58.2761,21.3234,116.1722,85.7143,100.0,-162656072.0,722710754.6357,201.2485,201.7006,0.9977585589730521,218.26142857142855,220.4125,0.9902407012824979
2017-06-06,214.53,39.1036,31.91,35.322,27.4423,-56.111,71.4286,0.0,-209000573.0,695510133.626,187.5427,186.6206,1.0049410408068562,216.93285714285713,219.89649999999997,0.9865225555789071
2017-07-06,215.78,76.4146,68.8313,61.2463,20.1843,98.9421,42.8571,100.0,-204676993.0,685720767.8296,193.4025,194.4119,0.9948079309959935,215.97714285714284,219.356,0.9845964681027318
2017-09-06,222.44,39.292,63.1334,40.5933,16.939,-91.2963,64.2857,0.0,-213683915.0,666766860.9812,192.2359,192.4835,0.9987136559757069,215.82142857142858,219.13450000000003,0.9848811053094266
2017-12-06,221.91,50.8742,69.7396,58.1855,30.2774,41.2086,0.0,85.7143,-199537573.0,668954197.2859,211.5265,213.288,0.9917412137579235,216.32,219.042,0.9875731594853955
2017-06-13,224.2,80.2477,79.789,61.3373,23.5226,135.0544,35.7143,100.0,-198774248.0,696587546.9027,187.3302,189.1867,0.9901869423167695,218.16857142857143,219.00799999999998,0.9961671328379395
2017-06-14,226.51,83.217,80.8124,60.2174,23.1016,109.189,28.5714,100.0,-195153330.0,699607308.6324,187.7406,189.8197,0.9890469745764006,219.8114285714286,219.19250000000002,1.002823675862215
2017-06-15,223.23,74.9329,79.4659,63.9181,22.7228,74.7906,21.4286,92.8571,-198529305.0,697049175.4634,188.7947,190.6235,0.9904062195899246,221.22857142857143,219.09799999999996,1.0097242851535453
2017-06-16,221.81,58.415,72.1883,56.9341,21.1535,34.5793,14.2857,85.7143,-202269107.0,695311571.4868,189.6336,190.9418,0.9931486976659903,222.26857142857142,218.9085,1.0153492049352648
