Date,AAPL.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA,SMA_EMA_ratio,SMA_Short,SMA_Long,SMA_Long_Short
2013-10-15,71.23992876,90.4725,85.1243,60.8416,10.6859,178.5507,21.4286,100.0,86823315582.0,65695903486.4774,15.1921,15.1999,0.9994868387292022,69.99352184428571,68.457760114,1.0224337128139787
2013-10-16,71.5876427,89.9574,89.527,63.2564,11.3732,147.0484,14.2857,100.0,87074417033.0,65731514237.7102,15.2392,15.2669,0.9981856172503915,70.26197055571429,68.66078848250001,1.0233201818476405
2013-10-17,72.0713565,92.1414,90.8571,62.2054,12.4547,124.1447,7.1429,100.0,87328010486.0,65957262135.0866,15.2686,15.3172,0.996827096336145,70.70013338285715,68.9436453425,1.0254771564751357
2013-10-18,72.69849873,96.1875,92.7621,66.7586,14.2878,135.1046,0.0,100.0,87618552776.0,66187240680.1289,15.3374,15.3923,0.9964332815758529,71.13156152285714,69.363430637,1.0254908223197656
2013-10-21,74.48021123,95.502,94.6103,70.5499,17.9578,167.4297,42.8571,100.0,88016659974.0,66402305789.2832,15.4158,15.4864,0.9954411612769914,71.84123428142857,69.8351587365,1.0287258679041287
2013-10-22,74.26671145,86.1874,92.6256,77.704,21.6633,130.5608,35.7143,100.0,87482595840.0,66487449101.6803,15.5292,15.6461,0.9925284895277416,72.45816223571428,70.229354771,1.0317361233344924
2013-10-23,74.99421072,82.7637,88.151,68.367,24.9982,122.6727,28.5714,92.8571,87796319353.0,66734382901.268,15.636,15.735,0.9937082936129648,73.04836572714285,70.60549725199999,1.0345988424445756
2013-10-24,75.98706687,85.4689,84.8067,71.455,28.6406,121.8471,21.4286,100.0,88181084537.0,67076140400.0305,15.7407,15.8416,0.9936306938693061,73.72652831428572,71.066211077,1.0374343474482306
2013-10-25,75.13678201,85.6402,84.6243,74.3798,31.9859,93.0655,14.2857,100.0,87843292200.0,66808901733.4186,15.8785,15.9645,0.9946130476995836,74.2335482157143,71.31848225350001,1.0408739203374062
2013-10-28,75.69649573,85.2469,85.452,71.4494,34.2499,79.0786,7.1429,92.8571,88393733550.0,67200499417.8474,16.0004,16.0522,0.9967730279961625,74.75142524857142,71.609739105,1.0438723305354434
2013-10-29,73.81106905,55.4952,75.4608,74.9363,33.3596,41.8133,0.0,100.0,87757925715.0,66674716443.3274,16.1209,16.1648,0.9972842225081658,74.91036386571429,71.860795997,1.0424371568169326
2013-10-30,74.98506787,45.751,62.1644,57.086,32.5584,28.2948,7.1429,92.8571,88112089669.0,66851865880.1281,16.1794,16.1628,1.0010270497686045,74.98248624285714,72.1370528635,1.039444824350412
2013-10-31,74.67163961,27.8646,43.0369,60.4709,31.8373,21.137,0.0,85.7143,87836392994.0,66703113783.4561,16.2572,16.1916,1.0040514834852639,75.04033312285715,72.4224240065,1.0361477698692079
2013-01-11,74.28992571,23.8456,22.3582,44.994,23.2466,-45.1894,28.5714,50.0,88443747204.0,72074720969.7928,16.1157,16.0737,1.0026129640344166,74.93972097857144,72.7315665545,1.0303603308532727
2013-04-11,75.24992475,71.2019,52.6756,46.0518,27.4745,45.9924,71.4286,14.2857,83900059465.0,68336307815.6659,13.2594,13.2949,0.9973298031576018,74.83441496142858,73.008637706,1.025007688306428
2013-06-11,74.41706844,32.3012,29.4326,44.4535,15.845,-105.2626,85.7143,50.0,83388059353.0,67993181548.7466,13.7438,13.6806,1.0046196804233734,74.73159873714285,73.27928029249999,1.0198189507162982
2013-07-11,73.21306964,86.0651,80.2057,54.4184,26.4542,95.8212,42.8571,100.0,82685936251.0,67364483699.7157,12.7265,12.8688,0.9889422479174437,74.37682358142857,73.456008687,1.0125355966229015
2013-11-11,74.14964014,37.1408,41.369,55.6775,19.9763,-47.0147,0.0,35.7143,87106785066.0,66888285740.4636,16.2934,16.2311,1.0038383104041007,74.42519088000002,73.687865598,1.010006061052473
2013-12-11,74.28706857,33.3479,43.101,72.4703,44.9965,36.9172,7.1429,71.4286,87979778340.0,66731961940.5324,17.5035,17.4288,1.0042860093638115,74.32547669428571,73.90480823800002,1.0056920309559696
2013-11-13,74.37621134,60.7754,51.7194,53.4171,16.864,14.05,21.4286,21.4286,87508283067.0,66938443973.4092,16.2494,16.2186,1.0018990541723702,74.28327265571428,74.08047949099999,1.002737471005961
2013-11-14,75.45135312,75.3174,64.445,58.3662,17.7573,188.5059,14.2857,14.2857,87790702549.0,67135489684.8721,16.2521,16.2422,1.000609523340434,74.44919085714287,74.291050709,1.0021286567713559
2013-11-15,74.99863929,78.6571,71.5833,61.8921,18.5613,137.0952,7.1429,7.1429,87472781832.0,66886820393.6186,16.2697,16.2829,0.9991893335953669,74.4132929342857,74.4616005385,0.99935124139335
2013-11-18,74.08978305,59.3311,71.1019,59.5296,16.7284,6.9611,0.0,0.0,87227837588.0,66665253475.6867,16.2913,16.3072,0.999024970565149,74.36653787857142,74.562521866,0.9973715482990129
2013-11-19,74.22135435,35.2422,57.7434,51.3638,15.1144,-14.8906,42.8571,78.5714,87436776596.0,66578356476.0564,16.2835,16.2932,0.9994046596125992,74.51057855142858,74.638664647,0.9982839176427232
2013-11-20,73.571355,13.0171,35.8635,51.6113,14.9131,-97.6795,35.7143,71.4286,87242859603.0,66427107589.8905,16.2681,16.2828,0.9990972068685975,74.42796638857143,74.5932218355,0.9977845782383149
2013-11-21,74.44792555,24.6407,24.3,49.3379,14.3988,-53.836,28.5714,64.2857,87504886665.0,66683991415.1298,16.2619,16.2651,0.9998032597401799,74.45094595714285,74.6022825405,0.9979714215409563
2013-11-22,74.2570686,32.7465,23.4681,52.0994,13.5202,-19.4289,21.4286,57.1429,87281160842.0,66616812035.7716,16.2774,16.2615,1.000977769578452,74.43392556571428,74.5654254345,0.9982364498288656
2013-11-25,74.81992518,58.7663,38.7178,54.2635,13.0975,60.196,14.2857,50.0,87510472671.0,66645534872.669,16.2806,16.2671,1.0008298959249036,74.34372157428571,74.50706835,0.9978076338348604
2013-11-26,76.1999238,71.8957,54.4695,58.5624,15.4629,165.5905,7.1429,100.0,87911855872.0,66865733564.4861,16.3008,16.2894,1.0006998416147923,74.51533364714285,74.56022543949999,0.9993979123307029
2013-11-27,77.99420772,90.0744,73.5788,70.6256,19.1355,211.0243,0.0,100.0,88275304635.0,67226874716.2924,16.358,16.3768,0.9988520345855113,75.0731086,74.675111039,1.0053297217166792
2013-11-29,79.43849199,94.0013,85.3238,78.2327,23.6518,198.1715,0.0,100.0,88593432553.0,67408316494.6194,16.4414,16.5233,0.9950433630086001,75.81841397714285,74.95648218599999,1.0114990960889017
2013-02-12,78.74706411,76.7855,83.4176,54.0951,27.9787,84.218,14.2857,0.0,86080547642.0,70591174010.8816,14.1289,14.3362,0.9855401012820691,76.55780099285714,75.144581998,1.0188066651950336
2013-03-12,80.90306195,70.7449,67.1865,44.2366,36.5272,-15.0165,57.1429,0.0,82960017325.0,68643577148.1591,13.296,13.3433,0.9964551497755428,77.47996333571427,75.45615311499999,1.026821009780738
2013-04-12,80.714205,73.0965,66.8737,46.5253,25.9023,20.5189,64.2857,7.1429,83661446027.0,68164657042.0849,13.2113,13.2993,0.9933831103892685,78.40241139285715,75.7773670795,1.0346415349929372
2013-06-12,80.00277714,19.696,27.2355,47.6474,16.2124,-112.6501,100.0,42.8571,83122831888.0,67765493971.1004,13.7423,13.6611,1.0059438844602557,79.14281881571428,76.01500969899999,1.0411472566944293
2013-09-12,80.91849051,17.6368,41.4323,34.3808,30.305,-149.0251,92.8571,14.2857,85761686121.0,66560598109.0788,15.3006,15.1974,1.0067906352402385,79.81689977428572,76.34008080250001,1.045543820955346
2013-11-12,80.19420552,57.242,45.2478,53.0726,18.3467,27.2241,28.5714,28.5714,87311062070.0,66861717922.0243,16.245,16.2232,1.0013437546230093,80.13118517428572,76.6891375965,1.0448831175530497
2013-12-12,80.07706278,19.4753,31.6499,65.3908,46.2235,-13.2,0.0,64.2857,87717488078.0,66520055118.6906,17.5842,17.4559,1.007349950446554,80.22240957285715,76.9855087285,1.0420455862124978
2013-12-13,79.20420651,8.1338,20.319,65.9301,44.792,-130.2878,0.0,57.1429,87384665746.0,66242161119.4419,17.626,17.4822,1.0082255093752504,80.28771563,77.23136562549999,1.0395739474466947
2013-12-16,79.6427775,11.6802,13.0964,55.3413,43.5037,-120.0767,0.0,50.0,87667258828.0,66144039396.1384,17.6167,17.4592,1.0090210318914958,80.10767499428572,77.4946939335,1.033718193184013
2013-12-17,79.28420643,11.9035,10.5725,56.1312,41.7021,-128.4134,0.0,42.8571,87437356199.0,66036574605.8309,17.6089,17.4448,1.009406814638173,79.90338948428573,77.686336599,1.0285385176125588
2013-12-18,78.68134989,25.4731,16.3523,48.7255,39.0655,-186.8857,0.0,35.7143,86871492434.0,66541602424.5542,17.5595,17.3983,1.0092652730439182,79.71461416285715,77.87047212899999,1.0236821735304513
2013-12-19,77.77992222,25.9285,21.1017,48.4928,36.6926,-149.9647,92.8571,28.5714,86551183314.0,66295869813.49,17.4871,17.3592,1.007367851053044,79.26624726428572,78.0549790875,1.015518141071153
2013-12-20,78.43135014,37.1593,29.5203,43.7668,34.067,-93.1324,85.7143,21.4286,86987597350.0,66399471967.7851,17.4235,17.304,1.0069059177068886,79.01441078142857,78.26547887699999,1.009569121855187
2013-12-23,81.44134713,54.8008,39.2962,64.8652,33.5822,113.9214,78.5714,14.2857,87488904251.0,66821426268.8781,17.4457,17.3871,1.0033703147735964,79.2093085457143,78.65897848350001,1.0069964048964828
2013-12-24,81.09563319,76.0569,56.0057,66.0503,33.3132,110.7147,71.4286,7.1429,87321349284.0,66747816650.8969,17.4654,17.4659,0.9999713727892635,79.47951235714287,78.9913638655,1.0061797703920399
2013-12-26,80.5570623,85.6505,72.1694,63.7861,32.3289,77.734,64.2857,0.0,87117341080.0,66578720366.8499,17.4688,17.5202,0.9970662435360328,79.61012447142858,79.3063635505,1.0038302212751837
2013-12-27,80.01277713,71.7864,77.8313,58.4618,30.4027,36.86,57.1429,85.7143,86891456455.0,66407121659.8744,17.4741,17.5403,0.9962258342217637,79.714206,79.56600614800001,1.0018626026261055
2013-12-30,79.21706364,46.443,67.9599,51.3807,27.7266,-17.8783,50.0,78.5714,86637826602.0,66297070657.884,17.4572,17.5206,0.9963814024633859,79.79073653571429,79.71686314,1.000926697223203
2013-12-31,80.14563414,37.3843,51.8712,48.0364,25.0435,12.0485,42.8571,71.4286,86860911225.0,66504220664.9554,17.4546,17.4857,0.9982214037756566,80.12869538142857,79.824434461,1.003811626383363
2014-07-01,77.14813714,89.0654,72.9638,67.137,28.119,169.2065,71.4286,0.0,89644568294.0,68170757617.6925,20.2715,20.3167,0.9977752292449068,79.94537923857142,79.70991671850001,1.0029539927999542
2014-08-01,77.63706522,30.7879,51.0619,45.2523,26.8885,-47.557,21.4286,78.5714,89766847894.0,68527807748.0902,21.4035,21.3918,1.000546938546546,79.40191039428571,79.654416774,0.9968299764163647
2014-10-01,76.13420958,47.6899,45.8523,50.8373,21.0895,-81.4718,71.4286,14.2857,90364322370.0,68593243466.9463,22.4278,22.3501,1.003476494512329,78.69313559285715,79.4159741555,0.9908980709444236
2014-01-13,76.53278061,20.1979,23.1867,34.4707,31.7725,-87.9232,100.0,14.2857,86382057547.0,65756944801.9872,17.065,17.0198,1.0026557303846109,78.11823820857144,79.206902936,0.9862554311925538
2014-01-14,78.05563623,47.7678,30.2357,42.7025,31.2302,-1.7598,92.8571,7.1429,86714619479.0,66064573755.6234,17.0048,16.9854,1.0011421573822223,77.83864665142858,79.1095458905,0.9839349445788685
2014-01-15,79.62277752,74.1059,47.3572,54.4168,28.9728,171.3969,85.7143,0.0,87106258670.0,66195731611.1574,17.0028,17.0441,0.9975768741089293,77.89660577714287,79.04476024099999,0.98547462905376
2014-01-16,79.17849225,89.4138,70.4291,55.332,26.9411,141.9515,78.5714,0.0,86876980441.0,66194401176.5597,17.0004,17.1001,0.9941696247390365,77.75844265,78.9939745775,0.9843591624031042
2014-01-17,77.23849419,68.8654,77.4617,52.4331,25.8832,10.4812,71.4286,0.0,86450240415.0,65821661120.982,16.996,17.1264,0.9923860239162928,77.77135080000001,78.852046148,0.9862946442002076
2014-01-21,78.43849299,55.5281,71.2691,44.4896,24.9311,33.515,64.2857,7.1429,86778767543.0,66082099725.0442,17.0071,17.0883,0.9952482107640901,77.88584048142857,78.813760472,0.9882264215663065
2014-01-22,78.78706407,47.8001,57.3979,52.1157,22.5283,81.6909,57.1429,0.0,87158753122.0,65998727361.7193,17.0277,17.1135,0.9949864142343764,78.26481969428572,78.7709748005,0.993574345023707
2014-01-23,79.45420626,67.1434,56.8239,51.3459,20.8328,67.9091,50.0,64.2857,87561992725.0,66379897341.5134,17.0625,17.1286,0.9961409572294292,78.68216621571428,78.779474792,0.9987647978544837
2014-01-24,78.00992199,62.0964,59.0133,54.459,19.3195,21.1116,42.8571,57.1429,87132637496.0,66054819739.4279,17.085,17.1641,0.99539154397842,78.67563561,78.74590339699999,0.9991076642216454
2014-01-27,78.6427785,62.9494,64.0631,50.9526,17.9575,26.2895,35.7143,50.0,87687516850.0,66082410425.5384,17.1171,17.1708,0.9968725976658048,78.53563575,78.789046211,0.9967836841136348
2014-01-28,72.3570705,34.4179,53.1546,29.0827,22.0232,-304.8308,100.0,42.8571,86621992585.0,65747013383.1138,17.0509,16.9413,1.006469397271756,77.56114692857143,78.48533222900001,0.9882247386335572
2014-01-29,71.53564275,23.8178,40.395,27.5527,25.8767,-179.4802,100.0,35.7143,86119182083.0,65488999765.5161,16.9438,16.7263,1.013003473571561,76.7464538657143,77.99004701000001,0.9840544634608791
2014-01-30,71.39735717,5.6444,21.2934,27.0885,29.456,-120.4177,100.0,28.5714,85440679805.0,65237261573.3928,16.7844,16.5423,1.0146352079215104,75.74057731999999,77.505133209,0.9772330448843728
2014-01-31,71.5142142,6.807,12.0898,24.6774,32.8648,-94.8001,100.0,21.4286,85905477469.0,65593722939.7688,16.5976,16.35,1.01514373088685,74.70159876714285,77.052990804,0.9694834423385538
2014-04-02,72.68421303,52.325,36.1548,59.3703,22.2555,82.497,7.1429,64.2857,87998882762.0,66303299214.9987,16.9422,16.936,1.000366084081247,73.73445687714286,76.686562599,0.9615042633049817
2014-05-02,73.22706963,75.9896,82.7503,80.7294,42.0568,68.3789,14.2857,85.7143,88612021776.0,67217679137.1845,17.801,17.9741,0.9903694760794698,73.05119225428572,76.3870628985,0.9563293767604751
2014-06-02,73.21564107,70.4816,81.099,79.7971,52.5355,63.9892,28.5714,92.8571,88963433325.0,68151581374.3779,19.4909,19.5662,0.9961515266122191,72.27588690714286,76.040563245,0.9504912092020218
2014-07-02,74.23992576,84.7433,82.6855,68.7857,28.8446,122.8001,64.2857,0.0,89530708294.0,68148455143.4657,20.3068,20.4017,0.9953484268467823,72.54486623,75.895152676,0.9558563843951599
2014-10-02,75.56992443,50.1424,50.7103,45.031,22.0689,-72.352,64.2857,7.1429,90555353682.0,68728192191.9371,22.3686,22.3029,1.0029458052540252,73.12119218428572,75.7917956365,0.9647639506388979
2014-12-02,76.55992344,54.1303,66.2633,48.8161,58.9276,-97.201,0.0,71.4286,92015399730.0,69809140484.8731,26.0865,25.9366,1.005779477649345,73.85870165142858,75.81308132950001,0.9742210757853611
2014-02-13,77.77563651,93.939,92.1241,58.3574,27.2303,112.3927,35.7143,0.0,88267128627.0,66536858971.6208,16.2019,16.4626,0.9841641053053588,74.75319055285715,75.8752241245,0.9852121218146024
2014-02-14,77.71277943,93.2982,92.8602,63.0786,27.4802,102.1083,28.5714,0.0,87994203955.0,66582067001.841,16.3599,16.572,0.9872013034033309,75.47155718142858,75.8580812845,0.994904641713494
2014-02-18,77.99849343,89.1283,92.1218,65.0676,28.4095,101.5642,21.4286,100.0,88254455815.0,66357261631.7335,16.5057,16.6816,0.9894554479186649,76.15318915285715,75.77686708,1.004966186744826
2014-02-19,76.76706609,63.9741,82.1335,63.7171,26.5925,50.2962,14.2857,92.8571,87940687502.0,66194622554.0222,16.6375,16.7642,0.9924422280812685,76.66053558428573,75.65629577199999,1.013273711090907
2014-02-20,75.87849555,36.2411,63.1145,52.3573,23.9334,-6.8171,7.1429,85.7143,87634829197.0,66053163087.9596,16.7301,16.7645,0.9979480449759909,76.89461698285713,75.58829584,1.0172820557513593
2014-02-21,75.03563925,11.714,37.3097,52.1839,22.3228,-67.761,0.0,78.5714,87356044119.0,65810729123.4401,16.8016,16.7636,1.0022668161969983,76.81829052857142,75.418153153,1.01856499154429
2014-02-24,75.36421035,9.9882,19.3144,44.2282,21.2539,-99.2034,0.0,71.4286,87644954007.0,65917053232.0107,16.8071,16.7077,1.0059493526936683,76.64747437285713,75.247010467,1.0186115554248008
2014-02-25,74.57992542,8.1233,9.9418,49.7299,20.5483,-119.4139,0.0,64.2857,87413001776.0,65742513578.9115,16.8409,16.6976,1.0085820716749712,76.19094421714284,75.003296425,1.015834607927272
2014-02-26,73.90706895,10.0343,9.3819,45.1469,20.8506,-125.2629,0.0,57.1429,87136784300.0,65569143035.4647,16.8188,16.6564,1.0097500060036981,75.64727129142857,74.798153773,1.0113521186766923
2014-02-27,75.38135319,25.2995,14.4857,40.4969,20.1549,-68.8071,0.0,50.0,87438666601.0,65818379719.1654,16.7565,16.5856,1.0103041192359636,75.27339411428571,74.6350825075,1.0085524338600627
2014-02-28,75.17706768,44.6151,26.6496,50.8723,18.5752,-37.0281,85.7143,42.8571,87066697430.0,65734747892.3836,16.739,16.596,1.0086165341046036,75.0462514842857,74.77608236649999,1.0036130418876659
2014-03-03,75.39421032,65.5238,45.1461,46.5932,17.1535,-27.5386,78.5714,35.7143,87305478868.0,65797488933.4908,16.679,16.5722,1.0064445275823366,74.97706787999998,74.96901074499999,1.0001074728733903
2014-04-03,75.89135268,63.0937,47.8891,57.6819,22.2671,17.4918,0.0,57.1429,87836538600.0,66217784594.686,16.9784,16.9531,1.0014923524311188,75.09931265571427,75.19371052049999,0.9987446042477185
2014-06-03,75.82135275,61.7987,71.3008,71.5864,53.0405,84.2043,21.4286,85.7143,89256142817.0,68377322059.8193,19.5877,19.6232,0.9981909168739044,75.16461871285715,75.409067448,0.9967583641673938
2014-07-03,75.77706708,90.5457,88.1182,66.6846,29.5465,101.2434,57.1429,100.0,89622275494.0,68225778556.799,20.3374,20.4634,0.9938426654417154,75.33563894999999,75.56371015049999,0.9969817363381741
2014-10-03,75.84563844,45.5019,47.778,45.915,22.9503,-47.0837,57.1429,0.0,90381475342.0,68726706052.279,22.3052,22.2711,1.0015311322745621,75.61257744857143,75.694638591,0.9989158922751191
2014-11-03,76.58420913,88.9627,92.9579,73.9137,32.2041,139.0408,7.1429,100.0,91523619930.0,69070654829.6691,23.4812,23.4653,1.0006775962804653,75.78441401142857,75.863066994,0.9989632243239303
2014-12-03,76.65849477,47.2508,56.8451,56.0553,53.169,-39.8787,0.0,64.2857,92187653490.0,69864706213.9054,26.127,25.9243,1.0078189189293443,75.99604645285714,75.9839954445,1.0001585992982687
2014-03-13,75.80706705,65.3771,68.1598,58.0183,11.3438,55.9564,21.4286,100.0,87757855721.0,66017498872.3589,16.716,16.7428,0.9983993119430443,76.0550259857143,75.9958525755,1.0007786399942749
2014-03-14,74.95563933,42.386,60.1776,48.0561,11.6655,-141.4464,14.2857,92.8571,87520656284.0,65881913389.3589,16.7151,16.7229,0.9995335737222611,75.92135265,75.91563837,1.0000752714476582
2014-03-17,75.24849618,22.1306,43.2979,46.9278,11.955,-106.5839,7.1429,85.7143,87720201283.0,65768579579.2472,16.7285,16.7005,1.0016765965090866,75.83951599714285,75.7892813535,1.000662819896768
2014-03-18,75.9142098,27.6711,30.7292,44.9898,11.4437,-44.1414,0.0,78.5714,87929848692.0,65942923948.873,16.7125,16.6718,1.0024412480955864,75.85910781428571,75.69935287199999,1.002110387159529
2014-03-19,75.89420982,40.8163,30.206,52.6645,11.0874,29.2619,0.0,71.4286,87705092468.0,65858485146.4862,16.7167,16.6847,1.0019179248053607,75.86604658285715,75.5941386915,1.0035969441025951
2014-03-20,75.5284959,47.6838,38.7237,49.7884,10.1641,-36.705,0.0,64.2857,87496693860.0,65755852749.3133,16.7076,16.6817,1.0015525995552013,75.71523040714285,75.532210182,1.0024230751980097
2014-03-21,76.12420959,54.0352,47.5118,52.2808,9.7163,-3.5341,0.0,57.1429,87870740634.0,66041176838.3753,16.7102,16.691,1.0011503205320234,75.63890395285715,75.544495884,1.001249701487215
2014-03-24,77.02706583,67.9879,56.5689,59.4038,11.3248,138.0645,57.1429,100.0,88226441789.0,66225566040.0481,16.7419,16.7356,1.000376443031621,75.81318949285715,75.644067213,1.0022357639678592
2014-03-25,77.85563643,85.6662,69.2298,62.366,13.9272,183.0872,50.0,100.0,88508735271.0,66438202688.8273,16.7609,16.7898,0.9982787168399861,76.22747479285714,75.768638517,1.0060557545290219
2014-03-26,77.11135146,82.2846,78.6462,66.7585,16.8753,126.7005,42.8571,100.0,88208966972.0,66192830215.2869,16.7987,16.8628,0.9961987333064497,76.49359697571428,75.895209819,1.0078843863550988
2014-03-27,76.77992322,68.1706,78.7071,57.1538,17.9505,51.9477,35.7143,92.8571,87986935150.0,66133663723.5578,16.8068,16.8854,0.9953450910253828,76.61727032142858,76.0388525325,1.0076068716144992
2014-03-28,76.69420902,42.04,64.1651,54.8683,18.5653,24.5562,28.5714,85.7143,87786370950.0,66156333520.8712,16.8368,16.8941,0.9966082833651985,76.73155592142857,76.104495324,1.0082394685722438
2014-03-31,76.67706618,27.8907,46.0338,55.9198,19.5888,30.0264,21.4286,78.5714,87617701582.0,66043656852.904,16.873,16.9065,0.9980185135894478,76.89563739,76.179495249,1.0094007204781186
2014-02-04,77.50706535,48.1673,24.3185,34.4003,35.2623,-44.6367,85.7143,7.1429,86683623446.0,65706003708.0456,16.3349,16.159,1.0108855746023888,77.09318821285714,76.2851380005,1.0105924985329626
2014-03-04,76.96992303,74.7133,61.6174,52.5342,15.5165,46.4344,71.4286,28.5714,87564619127.0,65907636846.4538,16.6319,16.596,1.0021631718486383,77.08502495571429,76.33906651800001,1.0097716473588054
2014-04-04,75.97420974,49.5747,54.9978,54.9127,20.5636,-149.6314,7.1429,50.0,87561287125.0,66014998476.1616,17.0031,16.9581,1.0026535991650007,76.81624971428572,76.3467093675,1.0061501058876756
2014-08-04,74.77706808,17.3086,31.4799,52.1684,24.717,-68.9533,14.2857,71.4286,89607015894.0,68463194811.92,21.4341,21.3821,1.002431940735475,76.48278066,76.29670941750001,1.0024387846333163
2014-09-04,75.75992424,32.6831,57.6946,44.4705,39.1983,-176.7839,0.0,85.7143,90682585494.0,68707991199.424,22.5765,22.4726,1.0046234080613725,76.33706652000001,76.29242370749999,1.0005851539422994
2014-11-04,74.22992577,80.6614,88.1267,76.721,33.9274,98.8432,0.0,92.8571,91357322470.0,69069715295.9968,23.6223,23.6235,0.9999492031240078,75.98502605571427,76.17470953950001,0.9975098889784754
2014-04-14,74.52563976,22.9549,27.431,39.5423,22.0997,-86.1471,92.8571,7.1429,86928021694.0,65999106798.0276,16.6994,16.6229,1.004602085075408,75.67767942428573,76.068066789,0.9948679205191695
2014-04-15,73.99419743,26.0436,26.0686,38.1072,23.7124,-105.0773,100.0,0.0,86661531428.0,66075352480.5346,16.6443,16.5762,1.0041082998515944,75.17584115,75.977423308,0.9894497322612467
2014-04-16,74.14421157,32.834,27.2775,36.1233,25.1638,-85.1258,92.8571,28.5714,86876297242.0,66161652849.1833,16.5678,16.5252,1.0025778810543895,74.77216808428571,75.93685192000001,0.984662468797873
2014-04-17,74.99135358,50.424,36.4338,39.212,23.9188,7.1415,85.7143,21.4286,87160631926.0,66258645521.7627,16.5005,16.4946,1.0003576928206808,74.63176006142858,75.92399479,0.9829798901895819
2014-04-21,75.88135269,71.6346,51.6309,47.0085,21.5934,117.3644,78.5714,14.2857,87343180908.0,66397900490.9167,16.455,16.5002,0.9972606392649785,74.78951500571429,75.9223519345,0.9850790063805843
2014-04-22,75.95692404,92.0186,71.3591,50.9002,19.5005,111.4083,71.4286,7.1429,87545744310.0,66590801713.7415,16.4559,16.5217,0.9960173589884819,74.81765783428571,75.9254876455,0.9854089865528846
2014-04-23,74.96421075,84.0582,82.5705,51.8915,18.1303,47.1195,64.2857,0.0,87150803916.0,66231335007.8253,16.4681,16.5436,0.9954363016513937,74.92255568857142,75.897273388,0.9871574082187953
2014-04-24,81.10991889,84.1487,86.7418,77.8406,21.8192,304.8804,57.1429,100.0,87910716275.0,66625636889.8955,16.6114,16.7855,0.9896279526972686,75.86316699285715,76.146558853,0.9962783366128213
2014-04-25,81.70563258,84.8204,84.3424,73.6893,25.2816,173.9781,50.0,100.0,88300991865.0,67011052260.8419,16.7179,16.9623,0.9855915766140205,76.9648005857143,76.3804871905,1.007650034933097
2014-04-28,84.86991513,97.726,88.8983,76.7812,29.6862,152.2929,42.8571,100.0,88970478134.0,67584732736.1747,16.8871,17.1542,0.9844294691679006,78.49704395142858,76.73120112550001,1.0230133609278498
2014-04-29,84.61848681,97.4883,93.3449,82.5504,33.66,118.1568,35.7143,100.0,88633100197.0,67541452413.4992,17.1131,17.4311,0.9817567451279609,79.87234869857141,77.10655789299999,1.0358697221241477
2014-04-30,84.29848713,89.4782,94.8975,81.3703,37.39,93.6893,28.5714,100.0,88176458941.0,67112313953.8108,17.3408,17.6513,0.9824092276489552,81.07479647571428,77.4824860885,1.0463628694504092
2014-02-05,84.65420106,73.5375,46.562,35.0664,34.6745,-23.6707,78.5714,0.0,87011968574.0,65838682329.4008,16.1962,16.101,1.00591267623129,82.31726462142856,77.88048569050001,1.05696907115552
2014-05-05,85.85134272,83.9433,80.9053,77.7252,44.4798,71.468,7.1429,100.0,88899089263.0,67502658860.6427,18.0048,18.0813,0.9957691095219924,83.87256918857143,78.3391995175,1.070633472197215
2014-06-05,84.91562937,83.2653,70.9029,79.5437,55.3293,120.5852,7.1429,100.0,89895431055.0,68660191214.3622,19.8259,19.8522,0.9986752098004252,84.41624211428572,78.7096277185,1.0725021139242974
2014-08-05,83.99848743,20.956,23.0175,47.5798,23.7645,-122.473,7.1429,64.2857,89383283894.0,68497093599.7988,21.4492,21.3336,1.0054186822664717,84.74379280714287,79.0610559385,1.0718778265883946
2014-09-05,83.64884492,10.785,33.8584,44.2283,36.5535,-129.1418,0.0,78.5714,90915998294.0,68759860710.5351,22.5371,22.3841,1.0068352089206176,84.56935420571429,79.4447876975,1.0645047542669126
2014-12-05,84.68991531,51.989,49.6186,56.8522,44.0672,-70.4612,71.4286,50.0,91865754806.0,69654759058.963,26.1585,25.9164,1.0093415752187804,84.57955827714285,79.94043005900001,1.058032314996541
2014-05-13,84.82277232,60.003,40.701,69.3485,45.0729,78.4007,0.0,64.2857,88092710858.0,67451989091.6828,18.6523,18.4845,1.0090778760583192,84.65445616142857,80.39357246300001,1.0530003029830473
2014-05-14,84.83848659,78.0562,57.8843,69.6114,45.148,88.9093,0.0,57.1429,88259115024.0,67410829050.6227,18.6621,18.5309,1.0070800662676933,84.68078266571429,80.924000504,1.046423584329949
2014-05-15,84.11705874,74.5226,70.8606,71.0671,44.0758,4.5327,0.0,50.0,88028268794.0,67222052927.9592,18.681,18.5819,1.0053331467718587,84.43302781142857,81.40357145300001,1.0372152757471786
2014-05-16,85.35848607,76.2973,76.292,62.2127,42.3263,56.4919,0.0,42.8571,88304525470.0,67497398617.3936,18.6797,18.5888,1.0048900413152007,84.49629305428572,81.971785885,1.0307972693534748
2014-05-19,86.36991363,79.0257,76.6152,68.778,42.1761,216.232,57.1429,100.0,88622280987.0,67641024111.0776,18.7145,18.6474,1.0035983568754894,84.8350682257143,82.583070988,1.0272694780028406
