Date,AMZN.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2010-05-11,170.77,57.5125,43.3314,35.9223,38.7343,-38.8153,78.5714,7.1429,11354173060.0,20807523748.2578,6.7128,6.6696
2010-08-11,171.99,67.8811,86.0937,65.1023,24.5567,36.9201,7.1429,92.8571,10452349060.0,22499143812.1081,6.1686,6.2237
2010-09-11,170.27,,,,,,,,,,,
2010-10-11,173.33,28.6033,41.1718,55.5244,36.093,-93.1482,7.1429,42.8571,11685791060.0,23635149519.5753,7.8707,7.7923
2010-11-11,170.37,69.8592,79.6548,62.3741,32.3813,49.948,42.8571,92.8571,12320241060.0,24198515605.3044,8.4185,8.4528
2010-12-11,165.68,,,,,,,,,,,
2010-11-15,158.9,15.7021,44.5211,46.4994,29.2609,-173.5712,100.0,78.5714,11984057060.0,23910714732.5803,8.4437,8.4253
2010-11-16,157.78,5.3174,23.0071,35.3439,29.394,-171.9802,100.0,71.4286,11852629060.0,23843413437.8943,8.4186,8.3365
2010-11-17,158.35,6.2401,9.0866,34.0707,29.5137,-118.8302,92.8571,64.2857,11943127060.0,23796793256.0761,8.3808,8.2557
2010-11-18,164.17,22.4981,11.3519,41.6025,27.144,-43.1582,85.7143,57.1429,12067633060.0,23872781694.6310,8.3353,8.2159
2010-11-19,164.82,51.7443,26.8275,48.7962,25.0114,-22.7955,78.5714,50.0,12156929060.0,23947956466.7240,8.3083,8.2126
2010-11-22,170.39,81.1247,51.789,51.1898,24.473,47.8621,71.4286,42.8571,12279779060.0,24061592716.7240,8.2796,8.2203
2010-11-23,168.2,91.3045,74.7245,57.8687,23.7759,33.9833,64.2857,35.7143,12150473060.0,24153248759.6834,8.2593,8.2585
2010-11-24,177.25,92.1197,88.183,62.5992,25.7936,153.7203,57.1429,100.0,12351323060.0,24313676118.1740,8.2640,8.3163
2010-11-25,,,,,,,,,,,,
2010-11-26,177.5,90.0947,91.173,70.0575,27.7153,147.0354,50.0,100.0,12265891060.0,24308288514.5704,8.2958,8.4166
2010-11-29,179.49,91.6718,91.2954,72.7784,30.1541,129.559,42.8571,100.0,12459791060.0,24288660252.4288,8.3451,8.5226
2010-11-30,175.4,80.4466,87.4044,65.1722,30.8353,72.0399,35.7143,92.8571,12324547060.0,24201717681.0002,8.4041,8.5817
2010-01-12,176.55,30.9312,30.3815,38.2755,18.3311,-138.4548,100.0,35.7143,12110525060.0,19989856508.9687,6.7262,6.6516
2010-02-12,176.53,69.086,60.2267,43.0757,20.7892,90.4355,35.7143,28.5714,10469681060.0,19966371109.6955,5.9269,5.9649
2010-03-12,175.68,83.6439,83.5537,79.0909,38.1984,112.2013,21.4286,100.0,11279449060.0,20707016218.0185,6.3800,6.3970
2010-06-12,178.05,,,,,,,,,,,
2010-07-12,176.77,94.6899,87.9041,51.9344,40.547,112.646,42.8571,0.0,10728757060.0,20614318525.1333,5.6669,5.7577
2010-08-12,176.29,53.6806,72.5086,53.2644,22.89,15.4985,0.0,85.7143,10539707060.0,22564219191.8182,6.1975,6.2172
2010-09-12,174.85,,,,,,,,,,,
2010-10-12,175.62,31.7931,32.7485,49.4543,32.7822,-49.3416,0.0,35.7143,11791407060.0,23722877404.2600,7.8341,7.7620
2010-12-13,174.25,17.5102,23.1452,55.692,31.6422,-73.7358,7.1429,28.5714,12064201060.0,24136464573.0700,8.8548,8.8000
2010-12-14,173.94,18.5354,20.1205,50.8265,31.1538,-122.5296,0.0,21.4286,11990495060.0,24109687486.9277,8.8414,8.7844
2010-12-15,175.57,23.2341,19.7599,49.5136,31.9097,9.2487,0.0,14.2857,12106705060.0,24078516111.0981,8.8142,8.7665
2010-12-16,178.04,47.4948,29.7548,53.9077,32.59,75.1609,85.7143,7.1429,12189135060.0,24147797767.5398,8.8078,8.7688
2010-12-17,177.58,67.2307,45.9865,59.8197,33.369,93.9144,78.5714,0.0,12098989060.0,24116012183.7248,8.8224,8.7964
2010-12-20,183.29,84.4644,66.3966,61.4876,35.6209,211.6896,71.4286,100.0,12273695060.0,24250129921.0985,8.8411,8.8268
2010-12-21,184.75,87.3912,79.6954,69.122,38.0203,197.2048,64.2857,100.0,12375915060.0,24292021385.7367,8.8580,8.8935
2010-12-22,184.76,92.6041,88.1532,70.6904,40.1798,134.605,57.1429,92.8571,12427477060.0,24290482221.5576,8.8956,8.9583
2010-12-23,182.59,82.8969,87.6307,68.4151,40.18,76.8539,50.0,85.7143,12360313060.0,24253731698.1719,8.9284,9.0054
2010-12-24,,,,,,,,,,,,
2010-12-27,182.14,70.0102,81.8371,60.4313,39.0488,42.6026,42.8571,78.5714,12315325060.0,24265271371.0344,8.9636,9.0217
2010-12-28,181.09,43.5755,65.4942,60.8438,38.0308,28.4433,35.7143,71.4286,12275825060.0,24227608580.3367,8.9924,9.0368
2010-12-29,183.37,41.6381,51.7413,59.7948,37.8153,42.5666,28.5714,64.2857,12338227060.0,24258967961.0474,9.0300,9.0465
2010-12-30,182.75,40.7471,41.9869,64.5884,37.7091,54.7609,21.4286,57.1429,12299003060.0,24219743961.0474,9.0810,9.0737
2010-12-31,180.0,39.8853,40.7568,57.541,34.9133,-72.9304,14.2857,50.0,12229965060.0,24174955867.8574,9.1129,9.0781
2011-03-01,184.22,11.8125,16.1431,35.1607,28.493,-125.2874,100.0,28.5714,11936765060.0,24660034592.1820,9.0949,8.9601
2011-04-01,185.01,84.4724,86.7442,70.4238,37.9661,112.4586,28.5714,100.0,12078741060.0,24705091397.7632,8.5540,8.6702
2011-05-01,187.42,,,,,,,,,,,
2011-06-01,185.86,49.1979,47.8821,51.6954,22.5358,-64.7763,78.5714,14.2857,12597369060.0,25485890372.5687,9.7727,9.7846
2011-07-01,185.49,90.6176,91.2337,70.7479,27.8528,118.1919,21.4286,100.0,13103361060.0,25607493271.4828,9.7851,9.8762
2011-10-01,184.68,,,,,,,,,,,
2011-11-01,184.34,52.3404,38.0802,37.7552,23.5888,-53.1933,71.4286,21.4286,14126297060.0,26056023659.2740,11.1135,10.9275
2011-12-01,184.08,73.5094,65.8338,34.2486,38.9498,35.5428,71.4286,14.2857,13940793060.0,26030970922.8594,9.7730,9.8384
2011-01-13,185.53,36.0269,36.4787,52.1588,27.2705,29.9244,35.7143,71.4286,12227533060.0,24216516151.8181,9.2369,9.2247
2011-01-14,188.75,58.1059,41.7966,57.415,28.2282,154.578,28.5714,100.0,12300789060.0,24282847455.3007,9.2546,9.2338
2011-01-17,,,,,,,,,,,,
2011-01-18,191.25,81.2384,58.4571,64.602,30.2205,226.6486,21.4286,100.0,12378713060.0,24344488828.4350,9.2910,9.2700
2011-01-19,186.87,78.6285,72.6576,68.7552,30.0529,81.7694,14.2857,92.8571,12301065060.0,24288238607.1407,9.3148,9.3200
2011-01-20,181.96,49.299,69.722,51.8322,27.7026,-106.3083,7.1429,85.7143,12186867060.0,24211520976.3715,9.3207,9.3099
2011-01-21,177.42,18.6661,48.8645,46.6272,27.4096,-185.824,100.0,78.5714,12050743060.0,24100030960.7708,9.3033,9.2809
2011-01-24,176.85,9.4903,25.8185,37.4193,28.071,-184.0022,100.0,71.4286,11938737060.0,24127435998.1917,9.2536,9.2112
2011-01-25,176.7,11.5202,13.2255,33.8215,28.6663,-132.3841,92.8571,64.2857,11845717060.0,24216690006.2888,9.2059,9.1319
2011-01-26,175.39,13.4708,11.4938,39.1536,28.3925,-96.6622,85.7143,57.1429,11770473060.0,24176529098.3134,9.1664,9.0853
2011-01-27,184.45,39.9532,21.6481,39.1013,26.6761,-2.4372,78.5714,50.0,12062361060.0,24426664588.5604,9.1270,9.0468
2011-01-28,171.14,42.713,32.0457,30.1181,26.4932,-129.7088,100.0,42.8571,11664197060.0,24524305393.2594,9.0662,8.9606
2011-01-31,169.64,44.4985,42.3883,28.5585,26.3285,-117.8527,92.8571,35.7143,11529835060.0,24538641785.3190,8.9895,8.8783
2011-01-02,172.11,,,,,,,,,,,
2011-02-02,173.53,26.8508,31.2662,32.6442,23.7102,-47.1773,78.5714,21.4286,11722503060.0,24605053622.6912,8.8014,8.7700
2011-03-02,173.71,14.9453,14.7109,29.3616,30.217,-100.7116,100.0,21.4286,12040479060.0,24710110644.7072,8.9967,8.8682
2011-04-02,175.93,,,,,,,,,,,
2011-07-02,176.43,,,,,,,,,,,
2011-08-02,183.06,46.2848,64.5002,58.3636,28.608,-48.5338,21.4286,92.8571,13381889060.0,25527343048.3879,10.9770,10.9790
2011-09-02,185.3,75.8814,87.5739,57.7865,27.7182,59.0181,35.7143,92.8571,13338013060.0,25673451307.5521,9.9319,10.1660
2011-10-02,186.21,,,,,,,,,,,
2011-11-02,189.25,63.7672,51.0026,44.7243,23.9454,-27.7849,64.2857,14.2857,14248737060.0,26108068180.1585,10.9879,10.9002
2011-02-14,190.42,94.6834,94.5065,72.4883,26.7528,113.6849,21.4286,100.0,12587895060.0,25051920847.4280,8.9230,9.0644
2011-02-15,189.03,88.5852,92.4906,70.6779,28.7314,86.2743,14.2857,92.8571,12510077060.0,25028297525.9994,9.0141,9.1320
2011-02-16,186.62,68.7236,83.9974,72.2197,29.2044,56.7548,7.1429,85.7143,12417513060.0,24949427925.9994,9.1058,9.1968
2011-02-17,187.76,51.006,69.4383,58.9689,28.9429,45.2235,0.0,78.5714,12486023060.0,24969727185.2587,9.1672,9.2135
2011-02-18,186.5,33.5993,51.1096,62.364,28.5835,23.0302,0.0,71.4286,12402451060.0,24954103933.0331,9.2349,9.2432
2011-02-21,,,,,,,,,,,,
2011-02-22,180.42,23.9759,36.1937,51.9483,26.4511,-130.763,0.0,64.2857,12289709060.0,24887293858.9591,9.2725,9.2325
2011-02-23,176.68,15.456,24.3437,44.5946,26.3585,-199.407,0.0,57.1429,12180069060.0,24851936580.8526,9.2905,9.1925
2011-02-24,177.75,15.7917,18.4079,38.595,26.2751,-135.5119,0.0,50.0,12273199060.0,24873290087.5963,9.2590,9.1289
2011-02-25,177.24,19.2419,16.8299,43.7766,25.6101,-87.5467,0.0,42.8571,12189371060.0,24795892728.6922,9.2318,9.0959
2011-02-28,173.29,17.3749,17.4695,35.7039,26.6626,-116.0297,100.0,35.7143,12053707060.0,24742932985.3767,9.1735,9.0231
2011-01-03,169.44,44.4996,41.7107,55.515,34.2052,62.0921,7.1429,100.0,12336593060.0,24202336335.4983,9.1277,9.0764
2011-02-03,172.02,49.1542,32.8181,39.2085,22.1616,-28.913,71.4286,14.2857,11796081060.0,24626694210.9265,8.7425,8.7527
2011-03-03,172.79,23.8577,16.8718,40.6743,30.9943,-67.5392,92.8571,14.2857,12123243060.0,24678172669.6035,8.9164,8.8350
2011-04-03,171.67,,,,,,,,,,,
2011-07-03,169.08,,,,,,,,,,,
2011-08-03,166.89,28.9341,49.1611,45.704,27.6953,-108.9363,100.0,85.7143,13217947060.0,25519401832.0262,10.9416,10.9189
2011-09-03,169.05,,,,,,,,,,,
2011-10-03,166.14,12.9579,28.7191,45.3633,23.4116,-141.4718,100.0,28.5714,13717441060.0,25938184368.7243,11.3898,11.2362
2011-11-03,168.07,82.2451,66.1176,45.4134,23.8295,-10.4408,57.1429,7.1429,14355037060.0,26206221099.8666,10.9088,10.8847
2011-03-14,166.73,41.5342,36.8428,33.0799,42.8739,-87.3227,78.5714,0.0,11855687060.0,24777467932.7604,8.4805,8.4945
2011-03-15,165.08,49.1151,44.1048,26.003,44.8179,-127.2847,100.0,0.0,11756997060.0,24818104991.5839,8.4198,8.4172
2011-03-16,164.7,47.704,46.1177,35.7116,45.4315,-86.7237,92.8571,7.1429,11652835060.0,24786280623.7211,8.3979,8.3841
2011-03-17,160.97,32.408,43.0757,38.9643,46.5441,-154.0595,85.7143,0.0,11523407060.0,24665762522.2719,8.3588,8.3680
2011-03-18,161.82,21.8207,33.9775,31.9565,47.595,-138.7921,100.0,0.0,11672261060.0,24641037620.5770,8.3017,8.3119
2011-03-21,164.525,23.6329,25.9539,37.7061,46.4908,-51.9566,92.8571,14.2857,11753363060.0,24671724863.8202,8.2590,8.2858
2011-03-22,162.6,31.6777,25.7104,39.5291,45.4971,-70.8725,85.7143,7.1429,11681135060.0,24622583439.1627,8.2324,8.2709
2011-03-23,165.32,53.8596,36.3901,36.5259,43.0281,-19.2735,78.5714,0.0,11775561060.0,24684376924.4568,8.2105,8.2425
2011-03-24,171.1,67.1906,50.9093,50.4829,40.1214,187.2538,71.4286,0.0,11901225060.0,24761291958.9395,8.2162,8.2731
2011-03-25,170.98,85.0462,68.6988,56.6322,38.1648,171.2777,64.2857,100.0,11815349060.0,24712027670.5383,8.2469,8.3292
2011-03-28,169.35,79.8753,77.3707,56.9096,35.7214,103.5599,57.1429,92.8571,11747333060.0,24648197270.5383,8.2729,8.3766
2011-03-29,174.62,81.9815,82.301,54.3278,34.583,116.3746,50.0,100.0,11845025060.0,24736877849.1546,8.3196,8.4057
2011-03-30,179.42,84.3822,82.0797,65.7146,35.5978,155.1153,42.8571,100.0,11982211060.0,24737661769.1546,8.3850,8.4936
2011-03-31,180.13,91.3779,85.9139,67.6589,36.6165,131.7782,35.7143,100.0,12078741060.0,24743635938.5357,8.4520,8.5794
2011-01-04,180.13,49.8182,44.7344,66.2212,34.2373,131.5682,0.0,100.0,12437229060.0,24164862616.4015,9.1621,9.1184
2011-04-04,182.94,87.0259,87.6254,68.4474,39.2738,104.0863,21.4286,100.0,12162469060.0,24750396274.4755,8.6416,8.7383
2011-05-04,185.29,78.3941,83.5719,69.6801,42.1993,79.9519,21.4286,85.7143,12408853060.0,25527728896.3001,9.5373,9.6124
2011-06-04,182.76,,,,,,,,,,,
2011-07-04,184.91,,,,,,,,,,,
2011-08-04,184.71,7.5885,27.6025,37.9408,27.9093,-161.7005,100.0,78.5714,13086357060.0,25389017236.6063,10.8915,10.8130
2011-11-04,184.04,85.341,77.1178,46.728,23.7252,0.2092,50.0,0.0,14273721060.0,26214546229.9445,10.8125,10.8843
2011-12-04,180.48,,,,,,,,,,,
2011-04-13,182.29,31.1369,39.8249,56.0813,44.9393,-48.8133,0.0,64.2857,12093685060.0,24822562850.5697,9.1341,9.0594
2011-04-14,181.82,29.0245,31.815,57.2388,43.3409,-84.7115,7.1429,57.1429,12021921060.0,24880607262.3344,9.1445,9.0612
2011-04-15,180.01,29.4513,29.8709,56.0948,41.5726,-118.8071,0.0,50.0,11936473060.0,24856474795.7354,9.1416,9.0592
2011-04-18,178.34,26.6574,28.3777,48.8127,37.7836,-166.6999,0.0,42.8571,11844143060.0,24919071405.9049,9.1291,9.0337
2011-04-19,178.82,30.4697,28.8595,48.7322,34.0339,-114.9872,92.8571,35.7143,11897063060.0,24948020674.1976,9.1103,9.0126
2011-04-20,183.87,55.4724,37.5332,57.2662,33.6088,64.1997,85.7143,28.5714,11978413060.0,24975455424.9307,9.0876,9.0250
2011-04-21,185.89,77.8166,54.5862,63.3592,33.609,105.6812,78.5714,21.4286,12045375060.0,25038753293.6037,9.0965,9.0619
2011-04-22,,,,,,,,,,,,
2011-04-25,185.42,93.0137,75.4342,65.3919,33.763,106.768,71.4286,14.2857,11976613060.0,25057942688.9526,9.0985,9.1020
2011-04-26,182.3,82.94,84.5901,66.5642,31.5979,48.2916,64.2857,7.1429,11752613060.0,24957099323.9403,9.1055,9.1405
2011-04-27,196.63,80.9058,85.6199,56.1076,33.3011,210.7869,57.1429,100.0,12225073060.0,25356100426.9303,9.1062,9.1440
2011-04-28,195.07,78.3957,80.7472,74.5621,34.8339,169.7482,50.0,92.8571,12079073060.0,25390985382.6825,9.1819,9.2629
2011-04-29,195.81,88.4929,82.5982,70.4848,36.2134,126.9253,42.8571,85.7143,12211891060.0,25450068122.8960,9.2468,9.3459
2011-02-05,201.19,,,,,,,,,,,
2011-03-05,198.45,,,,,,,,,,,
2011-04-05,199.97,86.8224,86.1069,70.0898,41.12,102.268,14.2857,100.0,12273853060.0,24809507958.6861,8.7317,8.8050
2011-05-05,197.11,59.8525,74.3556,70.14,43.2245,59.0306,14.2857,78.5714,12316853060.0,25473056765.1525,9.6225,9.6707
2011-06-05,197.6,,,,,,,,,,,
2011-09-05,200.8,,,,,,,,,,,
2011-10-05,203.94,30.943,19.2428,43.0566,22.9657,-65.6854,92.8571,14.2857,14021837060.0,26167822773.4964,11.1240,11.0130
2011-11-05,204.38,,,,,,,,,,,
2011-12-05,206.07,79.0855,77.7518,45.6891,38.2469,100.7917,57.1429,0.0,13908711060.0,25933396179.0773,9.6634,9.8596
2011-05-13,202.56,82.3362,85.5468,77.3875,49.7209,78.8693,7.1429,100.0,12741063060.0,25579935876.6679,10.0345,10.0033
2011-05-16,192.51,55.5129,76.3112,60.8967,45.9726,-134.9608,0.0,92.8571,12553335060.0,25437120766.4896,10.0544,10.0076
2011-05-17,194.81,30.2128,56.0206,43.4889,42.5991,-122.652,0.0,85.7143,12694801060.0,25500143534.2621,10.0084,9.9318
2011-05-18,197.09,22.8584,36.1947,47.8791,38.4618,-67.6853,85.7143,78.5714,12793917060.0,25552271500.0876,9.9878,9.8909
2011-05-19,198.805,36.8287,29.9666,54.9405,35.2334,-19.7711,78.5714,71.4286,12867941060.0,25555664266.7543,9.9862,9.8955
2011-05-20,198.65,54.6579,38.115,54.2023,32.1698,-25.6268,71.4286,64.2857,12800321060.0,25562531923.0043,9.9804,9.8959
2011-05-23,196.22,60.1159,50.5341,49.5496,30.7718,-76.1064,64.2857,57.1429,12716321060.0,25612421866.0783,9.9665,9.8744
2011-05-24,193.27,48.87,54.5479,52.2912,29.5136,-77.4858,57.1429,50.0,12656867060.0,25560994156.0783,9.9418,9.8700
2011-05-25,192.26,27.6441,45.5433,45.7161,29.0967,-96.6209,100.0,42.8571,12563641060.0,25532823059.5051,9.8941,9.8352
2011-05-26,195.0,24.888,33.8007,41.7534,27.4823,-58.6287,100.0,35.7143,12645145060.0,25571892301.8749,9.8292,9.7855
2011-05-27,194.13,36.5344,29.6889,49.1518,26.0293,-34.274,92.8571,28.5714,12598093060.0,25547468362.9436,9.7745,9.7769
2011-05-30,,,,,,,,,,,,
2011-05-31,196.69,57.9141,39.7788,51.4488,23.4732,48.7016,85.7143,21.4286,12666273060.0,25545668890.8029,9.7515,9.7805
2011-01-06,192.395,80.4282,69.6732,64.1994,34.2922,114.5966,0.0,85.7143,12442011060.0,24204349674.5869,9.1707,9.1688
2011-02-06,193.65,,,,,,,,,,,
2011-03-06,188.32,,,,,,,,,,,
2011-06-06,185.69,16.5096,27.9284,35.2773,24.8902,-200.2144,100.0,0.0,12484457060.0,25389329330.9319,9.6743,9.6536
2011-07-06,187.55,94.767,92.2785,76.9626,33.6504,122.6508,7.1429,92.8571,13227217060.0,25693297897.0177,10.0182,10.0925
2011-08-06,188.05,,,,,,,,,,,
2011-09-06,189.68,73.4067,79.9199,52.9737,28.1685,68.8361,28.5714,85.7143,13462337060.0,25789165896.1754,10.0416,10.1792
2011-10-06,186.53,60.4381,35.0696,50.0135,21.3023,-2.3634,85.7143,7.1429,14158823060.0,26209573037.0878,11.1018,11.0132
2011-06-13,186.29,32.4271,34.6093,38.2622,25.4344,-77.7274,100.0,35.7143,12587279060.0,25300372667.8516,9.5085,9.4900
2011-06-14,189.96,38.3848,35.554,44.414,24.4358,0.5737,92.8571,28.5714,12666485060.0,25346594251.4132,9.4737,9.4827
2011-06-15,185.98,36.4646,35.7588,42.3698,24.469,-38.0488,85.7143,21.4286,12540131060.0,25244274019.2454,9.4336,9.4680
2011-06-16,183.65,35.8793,36.9096,37.7017,26.0356,-224.4067,100.0,14.2857,12419489060.0,25215507257.6927,9.4009,9.4351
2011-06-17,186.37,25.9132,32.7524,40.1543,27.1189,-74.579,92.8571,7.1429,12545933060.0,25248152799.5109,9.3773,9.4152
2011-06-20,187.72,39.8097,33.8674,38.9377,26.883,-3.9609,85.7143,0.0,12602567060.0,25265719347.9570,9.3710,9.3939
2011-06-21,194.23,64.9061,43.543,46.5879,25.3676,200.7936,78.5714,0.0,12686219060.0,25333023114.4544,9.3839,9.3977
2011-06-22,191.63,74.8243,59.8467,60.0422,24.096,149.0501,71.4286,100.0,12623625060.0,25280431248.4751,9.4165,9.4523
2011-06-23,194.16,86.0596,75.2634,49.1929,22.1032,103.4337,64.2857,92.8571,12715817060.0,25363643508.2153,9.4153,9.4564
2011-06-24,192.55,78.8009,79.8949,57.5607,20.0529,93.1793,57.1429,85.7143,12643527060.0,25339951827.5431,9.4385,9.4996
2011-06-27,201.25,84.6768,83.1791,58.6322,21.0696,170.9316,50.0,100.0,12765541060.0,25424005916.4319,9.4769,9.5406
2011-06-28,202.35,86.748,83.4086,69.0304,22.0785,161.1869,42.8571,100.0,12842047060.0,25464943337.4846,9.5416,9.6416
2011-06-29,204.18,92.0767,87.8338,69.8807,23.9758,139.3372,35.7143,100.0,12934225060.0,25484014647.8294,9.6147,9.7310
2011-06-30,204.49,91.0069,89.9438,64.8922,25.3378,98.8356,28.5714,92.8571,13023187060.0,25546098766.9783,9.6899,9.7870
2011-01-07,209.49,77.7471,78.9828,66.7099,32.9492,80.2481,0.0,100.0,12337577060.0,24177520557.8141,9.1884,9.2098
2011-04-07,,65.5311,75.9351,65.1776,45.0432,74.9895,0.0,92.8571,12256519060.0,24828080150.9712,8.9238,8.9405
2011-05-07,213.19,,,,,,,,,,,
2011-06-07,214.19,9.9783,16.1318,33.0924,25.8057,-118.3743,92.8571,14.2857,12581787060.0,25369330015.8634,9.6251,9.5868
2011-07-07,216.74,94.3256,93.5145,79.2865,36.6957,125.9239,0.0,100.0,13290115060.0,25706991557.5343,10.1239,10.2128
2011-08-07,218.28,,,,,,,,,,,
2011-11-07,212.55,83.1151,83.5671,45.9869,23.0595,36.7778,42.8571,0.0,14350921060.0,26212055907.3639,10.7166,10.8766
2011-12-07,211.23,53.6171,63.4185,36.5598,39.4317,26.0757,42.8571,0.0,13933217060.0,25958467493.4164,9.6973,9.7946
2011-07-13,213.5,25.7094,50.3628,72.8492,38.2963,47.8836,7.1429,78.5714,13288483060.0,25626403256.3831,10.5268,10.5110
2011-07-14,210.38,16.1603,29.8125,69.2322,36.7243,-7.7463,0.0,71.4286,13210433060.0,25572258309.9819,10.5813,10.5415
2011-07-15,212.87,29.648,23.8392,67.5681,35.252,-32.762,0.0,64.2857,13291885060.0,25602103317.6155,10.6428,10.5620
2011-07-18,211.53,30.9101,25.5728,65.6397,33.2597,-106.8053,0.0,57.1429,13233923060.0,25617787152.9096,10.6777,10.5737
2011-07-19,218.06,59.3938,39.984,67.9323,33.4427,111.7617,14.2857,100.0,13322667060.0,25693497476.8837,10.7028,10.5946
2011-07-20,215.55,65.1778,51.8272,76.6859,34.1606,85.5394,7.1429,100.0,13255209060.0,25652603248.9044,10.7424,10.6687
2011-07-21,213.21,66.3013,63.6243,66.1164,32.7051,-6.6059,0.0,92.8571,13164303060.0,25626328092.7582,10.7507,10.6993
2011-07-22,216.52,57.1229,62.8673,58.3424,31.7244,60.823,0.0,85.7143,13236137060.0,25668142854.2730,10.7485,10.6982
2011-07-25,213.49,45.6391,56.3544,61.2106,30.8418,14.1107,64.2857,78.5714,13169281060.0,25622559217.9094,10.7422,10.7121
2011-07-26,214.18,44.8303,49.1974,59.8071,28.389,-25.458,57.1429,71.4286,13366553060.0,25713116459.8142,10.7440,10.7189
2011-07-27,222.518,45.8676,45.4457,72.8233,29.8939,221.8457,50.0,100.0,13625665060.0,25652132843.9830,10.7924,10.8099
2011-07-28,223.9,63.8374,51.5118,69.8295,31.2483,153.5713,42.8571,92.8571,13732763060.0,25682464795.0320,10.8408,10.8742
2011-07-29,222.52,74.9515,61.5522,64.6119,32.0445,103.1822,35.7143,85.7143,13629409060.0,25678820904.0063,10.8819,10.9088
2011-01-08,221.32,,,,,,,,,,,
2011-02-08,211.7,90.9259,81.5341,48.6201,19.3265,122.0185,50.0,0.0,12144029060.0,24823870754.1715,8.6942,8.7691
2011-03-08,209.96,28.8298,34.4792,34.1158,36.2816,-116.9643,92.8571,0.0,11821719060.0,24632768205.2408,8.7012,8.7081
2011-04-08,201.48,53.9755,64.9862,68.524,46.9483,77.7973,14.2857,85.7143,12181991060.0,24837179499.8084,8.9919,8.9991
2011-05-08,202.7,,,,,,,,,,,
2011-08-08,193.7,11.8303,11.4054,28.3092,31.5242,-145.5416,100.0,64.2857,13078287060.0,25379750422.1442,10.7502,10.5463
2011-09-08,205.09,88.7634,80.3415,63.5417,30.168,93.8968,14.2857,100.0,13480295060.0,25834471741.3859,10.3631,10.4261
2011-10-08,194.13,,,,,,,,,,,
2011-11-08,198.36,74.7887,81.0816,48.6246,22.4603,73.0877,35.7143,0.0,14429211060.0,26238908999.1513,10.6196,10.8918
2011-12-08,202.3,33.8081,48.326,40.9732,40.023,-20.2067,35.7143,0.0,13845995060.0,25883255407.3579,9.6998,9.7735
2011-08-15,202.95,71.2819,55.2983,42.2047,29.655,-1.0794,64.2857,28.5714,13469123060.0,25580785276.9443,10.1895,10.1932
2011-08-16,197.68,70.3766,64.1414,40.9891,29.4502,-53.2567,57.1429,21.4286,13365005060.0,25568554548.0287,10.0936,10.1685
2011-08-17,195.93,54.1703,65.2762,37.5774,29.5186,-69.3293,50.0,14.2857,13285183060.0,25548394725.5031,10.0214,10.1245
2011-08-18,182.52,29.7291,51.4253,29.8381,32.0252,-248.9519,100.0,7.1429,13119679060.0,25462651689.3585,9.9438,10.0219
2011-08-19,178.93,16.2539,33.3844,22.2443,34.5388,-178.7065,100.0,0.0,12974795060.0,25349886552.0091,9.8219,9.8388
2011-08-22,177.54,5.9142,17.2991,27.043,36.8565,-134.7295,100.0,0.0,12868521060.0,25256784540.7415,9.7540,9.7120
2011-08-23,193.55,26.633,16.267,24.4609,34.9477,-34.852,92.8571,0.0,13015553060.0,25380572511.3297,9.6651,9.5727
2011-08-24,193.73,53.8307,28.7926,46.2805,32.789,10.3607,85.7143,0.0,13140527060.0,25400519501.5577,9.6308,9.5949
2011-08-25,192.03,78.2478,52.9038,46.8728,30.6322,13.956,78.5714,0.0,13065311060.0,25349697879.9361,9.6178,9.6177
2011-08-26,199.27,86.5477,72.8754,43.6155,27.8275,51.3311,71.4286,35.7143,13171525060.0,25446465970.8452,9.5726,9.6076
